sample,chrX_non_escaping_promoter_CpG_islands_median_beta,autosome_median_beta,XIST_TPM,Classification,Secondary_Class
TCGA-HC-7750-01,0.033596341,0.067231152,0.050998549,PRAD,
TCGA-CJ-4907-01,0.031209542,0.055779808,0.000999989,KIRC,
TCGA-CD-8530-01,0.036868538,0.069953711,0.030999742,STAD,
TCGA-ZN-A9VQ-01,0.038935814,0.05940477,0.000999989,MESO,
TCGA-KS-A4I3-01,0.029918558,0.050406854,0.580995945,THCA,
TCGA-BF-AAP8-01,0.039500771,0.068528493,0.000999989,SKCM,
TCGA-S9-A6WG-01,0.041194304,0.077729287,0.050998549,LGG,
TCGA-DJ-A1QL-01,0.035938936,0.066343754,0.071001829,THCA,
TCGA-J8-A3O2-09,0.038735013,0.06006686,0.081001925,THCA,
TCGA-55-8301-01,0.077983045,0.129605514,0.000999989,LUAD,
TCGA-D7-8570-01,0.046169128,0.267001169,0.27100662,STAD,
TCGA-A4-A48D-01,0.039240921,0.060517073,0.171003766,KIRP,
TCGA-EJ-5525-01,0.03101674,0.055572068,0.000999989,PRAD,
TCGA-2Z-A9J5-01,0.040759409,0.059264089,0.150997859,KIRP,
TCGA-MH-A562-01,0.031827621,0.052423287,0.081001925,KIRP,
TCGA-J4-A67O-01,0.028412392,0.050691416,0.11099757,PRAD,
TCGA-3B-A9HT-01,0.037621992,0.067290808,0.11099757,SARC,
TCGA-GL-6846-01,0.038907462,0.065272811,0.000999989,KIRP,
TCGA-DX-A3U5-01,0.035853641,0.063959917,0.000999989,SARC,
TCGA-HI-7170-01,0.043587639,0.068927136,0.000999989,PRAD,
TCGA-KV-A6GD-01,0.035841927,0.062082013,0.041000917,KIRP,
TCGA-LK-A4O7-01,0.038055367,0.050730542,0.081001925,MESO,
TCGA-G9-7519-01,0.041882347,0.072715793,0.061001985,PRAD,
TCGA-CN-A49C-01,0.034648845,0.07394832,0.260996072,HNSC,
TCGA-TQ-A7RP-01,0.036527057,0.06315362,0.071001829,LGG,
TCGA-97-8171-01,0.07744484,0.101782809,0.000999989,LUAD,
TCGA-B0-5711-01,0.042632996,0.072567364,0.050998549,KIRC,
TCGA-X7-A8M7-01,0.032104296,0.059553451,0.090999347,THYM,
TCGA-CC-A7II-01,0.041414989,0.054328829,0.050998549,LIHC,
TCGA-56-A5DR-01,0.036155082,0.055225026,0.410997066,LUSC,
TCGA-VQ-A91K-01,0.037745553,0.087644802,0.061001985,STAD,
TCGA-V1-A9O7-01,0.034294181,0.055624777,0.030999742,PRAD,
TCGA-HW-7487-01,0.042612974,0.083487997,0.010999639,LGG,
TCGA-EE-A29B-06,0.039969013,0.075167949,0.000999989,SKCM,
TCGA-EM-A1CT-01,0.045448526,0.073423219,0.000999989,THCA,
TCGA-TP-A8TT-01,0.034414059,0.066118537,0.150997859,PRAD,
TCGA-ZB-A96P-01,0.034327875,0.058700952,0.061001985,THYM,
TCGA-DD-AACN-01,0.039404516,0.071424753,0.000999989,LIHC,
TCGA-X6-A8C6-01,0.033332602,0.050416359,0.610981245,SARC,
TCGA-DD-AAVU-01,0.035086268,0.056776505,0.000999989,LIHC,
TCGA-DU-7306-01,0.042157185,0.077242562,0.260996072,LGG,
TCGA-ES-A2HS-01,0.036675751,0.064080669,0.000999989,LIHC,
TCGA-D9-A6EG-06,0.03471504,0.058542335,0.010999639,SKCM,
TCGA-85-8072-01,0.040251822,0.070530036,0.010999639,LUSC,
TCGA-CH-5769-01,0.031753499,0.057844488,0.181004817,PRAD,
TCGA-EJ-7115-01,0.039394291,0.072758352,0.000999989,PRAD,
TCGA-39-5040-01,0.04235806,0.087283151,0.000999989,LUSC,
TCGA-XF-A8HD-01,0.040612757,0.081556588,0.071001829,BLCA,
TCGA-DQ-5629-01,0.044456179,0.074459802,0.000999989,HNSC,
TCGA-DU-7014-01,0.042143633,0.081123208,0.061001985,LGG,
TCGA-X6-A7W8-01,0.042548218,0.066325367,0.480997066,SARC,
TCGA-EJ-A6RC-01,0.050484123,0.086484416,0.220997201,PRAD,
TCGA-19-1389-02,0.037527567,0.061286269,0.121001765,GBM,
TCGA-B0-5080-01,0.032762723,0.05896744,0.010999639,KIRC,
TCGA-B2-4101-01,0.036573283,0.070131173,0.190994103,KIRC,
TCGA-CZ-4858-01,0.021185165,0.0625345,0.11099757,KIRC,
TCGA-LG-A9QD-01,0.046280325,0.086716671,0.000999989,LIHC,
TCGA-FF-A7CW-01,0.038176031,0.071325309,0.000999989,DLBC,
TCGA-WB-A818-01,0.034326792,0.049504735,0.280991813,PCPG,
TCGA-HC-7744-01,0.030421861,0.056378227,0.000999989,PRAD,
TCGA-BP-4962-01,0.025600691,0.078755726,0.000999989,KIRC,
TCGA-AL-3471-01,0.021323824,0.057776503,0.071001829,KIRP,
TCGA-FE-A3PA-01,0.035348608,0.057088334,0.100998096,THCA,
TCGA-VP-A878-01,0.040892773,0.063201992,0.090999347,PRAD,
TCGA-DD-A119-01,0.035309533,0.068029405,0.000999989,LIHC,
TCGA-VR-A8EP-01,0.037706085,0.055636468,0.480997066,ESCA,
TCGA-VQ-A8PF-01,0.045487891,0.227454909,0.000999989,STAD,
TCGA-BR-A4J1-01,0.034928238,0.063657821,0.000999989,STAD,
TCGA-RN-AAAQ-01,0.041115644,0.063851867,0.081001925,SARC,
TCGA-BJ-A0ZC-01,0.048876138,0.080449276,0.000999989,THCA,
TCGA-UT-A88C-01,0.042386473,0.071395155,0.041000917,MESO,
TCGA-HC-7075-01,0.040580032,0.073289505,0.000999989,PRAD,
TCGA-MQ-A6BQ-01,0.041746019,0.062905138,0.041000917,MESO,
TCGA-2Y-A9H4-01,0.041046273,0.074715013,0.000999989,LIHC,
TCGA-B0-5812-01,0.040776393,0.074188353,0.010999639,KIRC,
TCGA-77-A5G6-01,0.03768141,0.06055204,0.000999989,LUSC,
TCGA-BB-7862-01,0.032693205,0.056957852,0.000999989,HNSC,
TCGA-J4-A67L-01,0.0293729,0.050906986,0.000999989,PRAD,
TCGA-EJ-5508-01,0.035332425,0.066263292,0.061001985,PRAD,
TCGA-EB-A431-01,0.031882145,0.049876856,0.000999989,SKCM,
TCGA-66-2753-01,0.022687618,0.072543392,0.000999989,LUSC,
TCGA-77-7337-01,0.044633556,0.071055593,0.000999989,LUSC,
TCGA-L5-A4OO-01,0.038936856,0.072830076,0.050998549,ESCA,
TCGA-DX-AATS-01,0.036444786,0.053749368,1.80100227,SARC,
TCGA-66-2783-01,0.020732173,0.071414345,0.000999989,LUSC,
TCGA-FB-A5VM-01,0.039005274,0.067705198,0.491001726,PAAD,
TCGA-QR-A6H3-01,0.041342861,0.072570966,0.340989684,PCPG,
TCGA-D7-6817-01,0.045172813,0.086483865,0.061001985,STAD,
TCGA-V1-A9O5-09,0.034154046,0.066888069,0.021000453,PRAD,
TCGA-DV-5565-01,0.044610102,0.069752299,1.940999841,KIRC,
TCGA-WE-A8ZR-06,0.040376142,0.065413796,0.081001925,SKCM,
TCGA-DD-AAEK-01,0.041685149,0.067546377,0.010999639,LIHC,
TCGA-EM-A3O9-01,0.040970984,0.061242278,0.000999989,THCA,
TCGA-CH-5752-01,0.031094144,0.059093358,0.081001925,PRAD,
TCGA-KL-8341-01,0.045931451,0.070428713,0.000999989,KICH,
TCGA-H9-7775-01,0.036677431,0.068738425,0.000999989,PRAD,
TCGA-DX-A3LU-01,0.037570906,0.068828684,0.000999989,SARC,
TCGA-DX-A8BJ-01,0.030572934,0.049175214,2.701011907,SARC,
TCGA-HC-7818-01,0.035095721,0.064249943,0.000999989,PRAD,
TCGA-HZ-7926-01,0.044353788,0.078672916,0.050998549,PAAD,
TCGA-B8-4621-01,0.033113284,0.056798889,0.030999742,KIRC,
TCGA-DD-AADC-01,0.046231439,0.079698712,0.071001829,LIHC,
TCGA-QR-A70I-01,0.04487543,0.070053425,0.181004817,PCPG,
TCGA-EB-A3XF-01,0.04166403,0.063818703,0.000999989,SKCM,
TCGA-D3-A8GB-06,0.037555475,0.062434386,0.240999156,SKCM,
TCGA-D3-A1Q8-06,0.04195282,0.066663671,0.260996072,SKCM,
TCGA-3B-A9HL-01,0.038574932,0.064371435,0.100998096,SARC,
TCGA-CM-6163-01,0.041999045,0.070991594,0.000999989,COAD,
TCGA-DQ-5630-01,0.053393544,0.098299552,0.000999989,HNSC,
TCGA-CN-4723-01,0.045345808,0.081316646,0.100998096,HNSC,
TCGA-CM-6674-01,0.048981027,0.085024655,0.000999989,COAD,
TCGA-UB-A7MB-01,0.039485517,0.060320029,0.000999989,LIHC,
TCGA-18-3417-01,0.038832849,0.057464311,0.000999989,LUSC,
TCGA-2F-A9KO-01,0.039802825,0.07292877,0.11099757,BLCA,
TCGA-CV-7253-01,0.038313331,0.056772323,0.010999639,HNSC,
TCGA-78-7155-01,0.077918687,0.106464545,0.010999639,LUAD,
TCGA-CM-6165-01,0.041361096,0.068614254,0.010999639,COAD,
TCGA-BP-4789-01,0.020685497,0.059221417,0.030999742,KIRC,
TCGA-PK-A5HA-01,0.04167523,0.08132776,0.000999989,ACC,
TCGA-86-6562-01,0.069710347,0.107685795,0.260996072,LUAD,
TCGA-KK-A59Z-01,0.036953473,0.070772296,0.000999989,PRAD,
TCGA-B9-4115-01,0.018338809,0.055969061,0.000999989,KIRP,
TCGA-DD-AAW1-01,0.042583503,0.070588603,0.000999989,LIHC,
TCGA-IN-8663-01,0.038894143,0.064500036,0.010999639,STAD,
TCGA-66-2777-01,0.018219401,0.056793856,0.000999989,LUSC,
TCGA-22-5474-01,0.036250669,0.065758032,0.000999989,LUSC,
TCGA-L6-A4EQ-01,0.030638341,0.048992314,0.220997201,THCA,
TCGA-KC-A7F5-01,0.03649656,0.063029491,0.030999742,PRAD,
TCGA-ER-A19L-06,0.038562172,0.069701538,0.010999639,SKCM,
TCGA-CQ-5332-01,0.043378787,0.068124358,0.000999989,HNSC,
TCGA-AD-6965-01,0.046850569,0.074434803,0.171003766,COAD,
TCGA-CF-A47V-01,0.037199959,0.061880031,0.000999989,BLCA,
TCGA-2Z-A9JK-01,0.036425483,0.059331161,0.081001925,KIRP,
TCGA-CK-5912-01,0.041118892,0.062622641,0.061001985,COAD,
TCGA-CZ-5458-01,0.039243837,0.062863314,0.000999989,KIRC,
TCGA-L5-A8NT-01,0.038445525,0.07202723,0.041000917,ESCA,
TCGA-DM-A28K-01,0.042832583,0.065216634,0.000999989,COAD,
TCGA-ER-A1A1-06,0.043932643,0.082932003,0.410997066,SKCM,
TCGA-06-0171-02,0.041418717,0.073841603,0.010999639,GBM,
TCGA-CC-A7IH-01,0.036026984,0.059428786,0.130996484,LIHC,
TCGA-CN-A63T-01,0.04167255,0.067144449,0.081001925,HNSC,
TCGA-AB-2834-03,0.039259345,0.081596442,2.630979487,LAML,
TCGA-CV-A464-01,0.049614048,0.082500393,0.010999639,HNSC,
TCGA-BP-4167-01,0.021955866,0.078494782,0.050998549,KIRC,
TCGA-DD-AAEH-01,0.051876535,0.089604291,0.000999989,LIHC,
TCGA-KR-A7K0-01,0.034919791,0.062566644,0.000999989,LIHC,
TCGA-VP-A876-01,0.040874827,0.061397831,0.000999989,PRAD,
TCGA-IB-7893-01,0.044342202,0.07139877,0.000999989,PAAD,
TCGA-HT-8114-01,0.034930532,0.067591355,0.320989943,LGG,
TCGA-O8-A75V-01,0.041424537,0.076895633,0.130996484,LIHC,
TCGA-RW-A681-01,0.037256552,0.045817042,0.010999639,PCPG,
TCGA-90-A4ED-01,0.039929484,0.059617907,0.000999989,LUSC,
TCGA-ED-A627-01,0.037855821,0.070592486,0.010999639,LIHC,
TCGA-DD-AAVQ-01,0.042074089,0.080142421,0.000999989,LIHC,
TCGA-B0-4822-01,0.038334621,0.074058456,0.320989943,KIRC,
TCGA-SG-A6Z4-01,0.033989479,0.050749373,0.010999639,SARC,
TCGA-LN-A4A6-01,0.032524082,0.0544221,0.081001925,ESCA,
TCGA-AB-2848-03,0.035533605,0.056242638,0.030999742,LAML,
TCGA-FD-A3SL-01,0.0409348,0.063314029,0.000999989,BLCA,
TCGA-CW-5585-01,0.04281005,0.064004947,0.000999989,KIRC,
TCGA-85-8288-01,0.046292762,0.076847819,0.041000917,LUSC,
TCGA-D8-A1XS-01,0.031519618,0.055367276,0.000999989,BRCA,
TCGA-KK-A8IG-01,0.042484561,0.066974437,0.010999639,PRAD,
TCGA-G9-6384-01,0.042157193,0.072051814,0.030999742,PRAD,
TCGA-C4-A0F1-01,0.039969905,0.064200875,0.000999989,BLCA,
TCGA-94-7943-01,0.040743602,0.069363611,0.020999518,LUSC,
TCGA-56-8305-01,0.043854723,0.073139288,0.020999518,LUSC,
TCGA-YL-A9WH-01,0.035924362,0.06752616,0.000999989,PRAD,
TCGA-06-0190-09,0.037716804,0.066637462,0.20600492,GBM,
TCGA-FS-A4F8-06,0.037999172,0.070778659,0.020999518,SKCM,
TCGA-3U-A98D-01,0.033378866,0.058690446,0.000999989,MESO,
TCGA-B0-4845-01,0.036150911,0.066212012,0.050998549,KIRC,
TCGA-06-0130-01,0.026558488,0.069253201,0.061001985,GBM,
TCGA-JY-A93D-01,0.045192306,0.084697141,0.150997859,ESCA,
TCGA-ZF-AA4T-01,0.035175637,0.05827617,0.050998549,BLCA,
TCGA-B0-5703-01,0.042105805,0.075567366,0.000999989,KIRC,
TCGA-DA-A3F3-06,0.037085783,0.055341075,0.000999989,SKCM,
TCGA-EE-A2GJ-06,0.042042425,0.09811576,0.041000917,SKCM,
TCGA-HE-A5NF-01,0.040094363,0.058720478,0.000999989,KIRP,
TCGA-BP-4975-01,0.023454276,0.074510104,0.000999989,KIRC,
TCGA-BP-4998-01,0.021235586,0.072892033,0.000999989,KIRC,
TCGA-77-A5GH-01,0.0368827,0.064762305,0.010999639,LUSC,
TCGA-ZH-A8Y8-01,0.058581393,0.084386458,0.141003219,CHOL,
TCGA-D9-A4Z6-06,0.032234557,0.05060845,0.000999989,SKCM,
TCGA-BW-A5NO-01,0.036833858,0.056919309,0.880991497,LIHC,
TCGA-WW-A8ZI-01,0.034294197,0.061148561,0.071001829,PRAD,
TCGA-ZS-A9CG-01,0.040934782,0.07239093,0.000999989,LIHC,
TCGA-BP-4999-01,0.023332796,0.071488698,0.061001985,KIRC,
TCGA-44-5643-01,0.06320769,0.094928747,0.000999989,LUAD,
TCGA-43-6773-01,0.036619473,0.07291344,0.000999989,LUSC,
TCGA-EJ-5521-01,0.031034595,0.061337019,0.050998549,PRAD,
TCGA-R6-A6KZ-01,0.036696829,0.060988432,1.071030823,ESCA,
TCGA-F4-6856-01,0.049955328,0.093874608,0.190994103,COAD,
TCGA-UF-A7JD-01,0.039978227,0.069222488,0.071001829,HNSC,
TCGA-27-2523-01,0.017949532,0.051648165,0.050998549,GBM,
TCGA-34-5241-01,0.027979688,0.049896983,0.000999989,LUSC,
TCGA-CQ-A4C6-01,0.035182886,0.073790004,0.000999989,HNSC,
TCGA-60-2713-01,0.017939091,0.052489019,0.010999639,LUSC,
TCGA-4Z-AA83-01,0.031757176,0.056828652,0.030999742,BLCA,
TCGA-KC-A7F3-01,0.040779394,0.070201916,0.000999989,PRAD,
TCGA-05-4395-01,0.024361889,0.070278041,0.041000917,LUAD,
TCGA-BQ-7062-01,0.036902648,0.068313887,0.000999989,KIRP,
TCGA-G8-6325-01,0.043440616,0.099799269,0.39098902,DLBC,
TCGA-22-5489-01,0.036169032,0.066031703,0.000999989,LUSC,
TCGA-BA-5153-01,0.049066302,0.084426142,0.000999989,HNSC,
TCGA-KL-8332-01,0.040014145,0.064561682,0.000999989,KICH,
TCGA-EJ-7791-01,0.040638981,0.068103871,0.000999989,PRAD,
TCGA-73-4676-01,0.084372882,0.117452265,0.190994103,LUAD,
TCGA-GC-A4ZW-01,0.037064169,0.055640303,0.010999639,BLCA,
TCGA-EM-A4FH-01,0.033647424,0.052311141,0.181004817,THCA,
TCGA-4Z-AA87-01,0.037822302,0.062712923,0.000999989,BLCA,
TCGA-YL-A9WI-01,0.0356863,0.058746265,0.000999989,PRAD,
TCGA-ZL-A9V6-01,0.035023466,0.059761111,0.010999639,THYM,
TCGA-LN-A49P-01,0.038566796,0.068434183,0.010999639,ESCA,
TCGA-BJ-A290-01,0.032262668,0.053299543,0.181004817,THCA,
TCGA-97-7552-01,0.069863134,0.115869622,0.010999639,LUAD,
TCGA-EJ-5499-01,0.038592142,0.066077819,0.000999989,PRAD,
TCGA-86-A4JF-01,0.069767069,0.10073357,0.190994103,LUAD,
TCGA-CV-A6JO-01,0.04279128,0.081941344,0.041000917,HNSC,
TCGA-FV-A4ZP-01,0.037970137,0.074386618,0.11099757,LIHC,
TCGA-E3-A3DY-01,0.039006632,0.06284105,0.11099757,THCA,
TCGA-HT-7476-01,0.039538726,0.077562073,0.010999639,LGG,
TCGA-DZ-6135-01,0.039554815,0.066558971,0.010999639,KIRP,
TCGA-BA-5151-01,0.053681692,0.095899568,0.000999989,HNSC,
TCGA-DQ-7594-01,0.03726569,0.068063586,0.000999989,HNSC,
TCGA-BP-5192-01,0.030808912,0.05229916,0.000999989,KIRC,
TCGA-MH-A856-01,0.039083798,0.059806803,0.280991813,KIRP,
TCGA-XF-A9SZ-01,0.036935179,0.060722375,0.000999989,BLCA,
TCGA-CF-A27C-01,0.038565999,0.059328632,0.000999989,BLCA,
TCGA-L5-A88V-01,0.037473092,0.063569101,0.000999989,ESCA,
TCGA-BP-5007-01,0.021551389,0.066633442,0.160996363,KIRC,
TCGA-CM-5348-01,0.041435132,0.07446373,0.010999639,COAD,
TCGA-93-A4JO-01,0.071311999,0.111907913,0.000999989,LUAD,
TCGA-69-7760-01,0.07552253,0.102686058,1.131000839,LUAD,
TCGA-XU-AAXZ-01,0.034479239,0.063076636,0.010999639,THYM,
TCGA-EJ-7794-01,0.042629832,0.068607447,0.090999347,PRAD,
TCGA-3A-A9IU-01,0.040867903,0.063736882,0.041000917,PAAD,
TCGA-B0-5077-01,0.021856313,0.069954578,0.000999989,KIRC,
TCGA-E1-A7YL-01,0.036442551,0.061121605,0.540999813,LGG,
TCGA-AB-2924-03,0.03477459,0.054983891,0.160996363,LAML,
TCGA-ED-A459-01,0.035850766,0.059049776,0.000999989,LIHC,
TCGA-CC-A9FV-01,0.044895831,0.07294725,0.000999989,LIHC,
TCGA-A4-7732-01,0.03744882,0.057118167,0.090999347,KIRP,
TCGA-EQ-A4SO-01,0.037223201,0.061976658,0.071001829,STAD,
TCGA-WB-A81I-01,0.043594213,0.057122269,0.330999284,PCPG,
TCGA-UZ-A9PO-01,0.033815944,0.059560268,0.000999989,KIRP,
TCGA-XF-A9SM-01,0.03244176,0.061353319,0.100998096,BLCA,
TCGA-BQ-5890-01,0.042979631,0.073942767,0.11099757,KIRP,
TCGA-28-5220-01,0.037856976,0.055373961,0.480997066,GBM,
TCGA-A6-2682-01,0.045265265,0.066410956,0.171003766,COAD,
TCGA-ZB-A96A-01,0.035405626,0.06747207,0.061001985,THYM,
TCGA-XF-AAMR-01,0.036325434,0.064800632,0.041000917,BLCA,
TCGA-OR-A5JG-01,0.037679579,0.063178477,0.100998096,ACC,
TCGA-DB-5277-01,0.045564551,0.083774466,0.000999989,LGG,
TCGA-2V-A95S-01,0.040139019,0.0839013,0.190994103,LIHC,
TCGA-UZ-A9PJ-01,0.033124404,0.04874494,0.710989422,KIRP,
TCGA-DD-AAW0-01,0.035366812,0.063058592,0.000999989,LIHC,
TCGA-D7-6520-01,0.036559483,0.06625874,0.071001829,STAD,
TCGA-EJ-7797-01,0.039399395,0.066261756,0.000999989,PRAD,
TCGA-S5-A6DX-01,0.036719213,0.063301701,0.300992616,BLCA,
TCGA-D7-6522-01,0.044110919,0.094730115,0.000999989,STAD,
TCGA-T3-A92N-01,0.039021453,0.068776765,0.000999989,HNSC,
TCGA-D3-A5GU-06,0.038316347,0.071684657,0.000999989,SKCM,
TCGA-B3-4104-01,0.016816389,0.048476026,0.010999639,KIRP,
TCGA-MT-A51X-01,0.052195431,0.077631431,0.000999989,HNSC,
TCGA-CR-7382-01,0.045126103,0.087295035,0.000999989,HNSC,
TCGA-3X-AAVE-01,0.047586609,0.082015057,0.171003766,CHOL,
TCGA-ZC-AAAH-01,0.037585065,0.063083248,0.000999989,THYM,
TCGA-B0-4834-01,0.019920793,0.061322196,0.071001829,KIRC,
TCGA-F1-A72C-01,0.038608297,0.078500624,0.27100662,STAD,
TCGA-EJ-7321-01,0.041190039,0.075439415,0.000999989,PRAD,
TCGA-XT-AASU-01,0.041489139,0.073085852,0.071001829,MESO,
TCGA-WB-A80M-01,0.032057388,0.044913815,0.130996484,PCPG,
TCGA-KK-A59X-01,0.039455386,0.069823589,0.11099757,PRAD,
TCGA-D3-A5GO-06,0.039685282,0.057422078,0.181004817,SKCM,
TCGA-YL-A8SP-01,0.035455275,0.057053328,0.000999989,PRAD,
TCGA-DD-AADU-01,0.035527499,0.061860935,0.100998096,LIHC,
TCGA-FX-A3NK-01,0.036368162,0.063894674,0.000999989,SARC,
TCGA-UZ-A9PL-01,0.035431994,0.046918112,0.090999347,KIRP,
TCGA-CS-6188-01,0.040800411,0.069967119,0.061001985,LGG,
TCGA-IB-AAUV-01,0.035072934,0.061830671,0.160996363,PAAD,
TCGA-LN-A7HX-01,0.03920438,0.059643621,0.000999989,ESCA,
TCGA-33-4547-01,0.016040862,0.051653045,0.061001985,LUSC,
TCGA-KK-A8IK-01,0.037165399,0.053702689,0.000999989,PRAD,
TCGA-HZ-7925-01,0.039044613,0.068779361,0.030999742,PAAD,
TCGA-CQ-A4CD-01,0.031675276,0.057711234,0.000999989,HNSC,
TCGA-77-8144-01,0.037178706,0.066093216,0.000999989,LUSC,
TCGA-FG-A4MU-01,0.039560472,0.064901706,0.621014991,LGG,
TCGA-CS-5394-01,0.038568554,0.092689161,0.020999518,LGG,
TCGA-2J-AABH-01,0.041082988,0.065853495,0.000999989,PAAD,
TCGA-XF-A8HC-01,0.044993623,0.063276183,0.291001804,BLCA,
TCGA-G9-6348-01,0.051669712,0.095975394,0.000999989,PRAD,
TCGA-KK-A6E2-01,0.033971635,0.059322418,0.000999989,PRAD,
TCGA-BT-A20Q-01,0.048513482,0.08440235,0.000999989,BLCA,
TCGA-44-7660-01,0.067210409,0.094083081,0.041000917,LUAD,
TCGA-BR-A44U-01,0.038829744,0.071640114,0.000999989,STAD,
TCGA-D5-6928-01,0.046968034,0.10075914,0.000999989,COAD,
TCGA-DK-AA71-01,0.036116623,0.055806191,0.100998096,BLCA,
TCGA-CR-5247-01,0.035433519,0.059687317,0.000999989,HNSC,
TCGA-TS-A7PB-01,0.039024884,0.06240124,0.000999989,MESO,
TCGA-X7-A8M8-01,0.035602965,0.067146132,0.041000917,THYM,
TCGA-77-8130-01,0.03716304,0.063401459,0.071001829,LUSC,
TCGA-HC-8264-01,0.038486509,0.077669084,0.030999742,PRAD,
TCGA-B0-5100-01,0.035285714,0.05602378,0.020999518,KIRC,
TCGA-BP-4967-01,0.02097869,0.066703735,0.030999742,KIRC,
TCGA-FV-A2QQ-01,0.040297483,0.070329598,0.000999989,LIHC,
TCGA-HD-7754-01,0.038059092,0.064606257,0.000999989,HNSC,
TCGA-KC-A7FE-01,0.042539225,0.07483033,0.000999989,PRAD,
TCGA-CS-5395-01,0.047770099,0.07827481,0.141003219,LGG,
TCGA-CQ-5333-01,0.044097438,0.114186262,0.11099757,HNSC,
TCGA-W2-A7H7-01,0.031947315,0.058666247,0.081001925,PCPG,
TCGA-A6-A5ZU-01,0.038691629,0.062358998,0.000999989,COAD,
TCGA-64-1680-01,0.018879698,0.060336076,0.000999989,LUAD,
TCGA-VQ-A8PC-01,0.041483954,0.071062224,0.041000917,STAD,
TCGA-UF-A7JF-01,0.041568009,0.067970903,0.501006074,HNSC,
TCGA-CH-5743-01,0.033293156,0.058399325,0.061001985,PRAD,
TCGA-85-8277-01,0.037737036,0.0718036,0.010999639,LUSC,
TCGA-BB-7861-01,0.041305408,0.068794381,0.000999989,HNSC,
TCGA-CG-4449-01,0.020107823,0.058678075,0.071001829,STAD,
TCGA-FG-5964-01,0.03779244,0.071279898,0.11099757,LGG,
TCGA-IQ-A61O-01,0.030233675,0.046685413,0.121001765,HNSC,
TCGA-95-7562-01,0.06856967,0.103595874,0.150997859,LUAD,
TCGA-D3-A8GL-06,0.037132604,0.073439273,0.21099782,SKCM,
TCGA-CH-5772-01,0.036964465,0.09494162,0.160996363,PRAD,
TCGA-AA-3495-01,0.042838742,0.071459043,0.000999989,COAD,
TCGA-86-8674-01,0.071999448,0.100468251,0.000999989,LUAD,
TCGA-WC-A88A-01,0.034713055,0.049394727,0.000999989,UVM,
TCGA-B0-5700-01,0.04704217,0.082026611,0.770998522,KIRC,
TCGA-CA-6716-01,0.053377199,0.087350962,0.010999639,COAD,
TCGA-EB-A553-01,0.041749416,0.070577719,0.071001829,SKCM,
TCGA-FD-A5BR-01,0.042889752,0.06669427,0.000999989,BLCA,
TCGA-CC-5258-01,0.035458638,0.066934785,0.000999989,LIHC,
TCGA-IG-A3QL-01,0.038733603,0.061376054,0.000999989,ESCA,
TCGA-US-A776-01,0.040101061,0.068582091,0.081001925,PAAD,
TCGA-EB-A5UL-06,0.032549779,0.058950555,0.150997859,SKCM,
TCGA-ZF-AA4X-01,0.038287655,0.068828066,0.010999639,BLCA,
TCGA-3U-A98G-01,0.042855025,0.066960306,0.000999989,MESO,
TCGA-L5-A43E-01,0.047829574,0.08191457,0.100998096,ESCA,
TCGA-F2-A7TX-01,0.039764909,0.066924905,0.740976657,PAAD,
TCGA-S9-A6U5-01,0.037583355,0.071390624,0.000999989,LGG,
TCGA-BP-5178-01,0.035892796,0.067343461,0.000999989,KIRC,
TCGA-CI-6622-01,0.043598049,0.07006009,0.11099757,READ,
TCGA-CJ-5676-01,0.04273592,0.076368595,0.000999989,KIRC,
TCGA-DX-A3LY-01,0.041289986,0.073930985,0.000999989,SARC,
TCGA-HZ-8519-01,0.036030282,0.066870054,0.061001985,PAAD,
TCGA-CG-5721-01,0.059763301,0.11006871,0.090999347,STAD,
TCGA-DK-A3X2-01,0.038350748,0.05644466,0.000999989,BLCA,
TCGA-OR-A5JW-01,0.033306815,0.057044684,0.010999639,ACC,
TCGA-A4-8516-01,0.034100288,0.053925817,0.000999989,KIRP,
TCGA-H9-A6BY-01,0.029049189,0.050545345,0.000999989,PRAD,
TCGA-94-8035-01,0.034692577,0.059647923,0.020999518,LUSC,
TCGA-B2-4099-01,0.021178658,0.079432365,0.000999989,KIRC,
TCGA-UZ-A9PN-01,0.035585603,0.058775858,0.000999989,KIRP,
TCGA-AD-6889-01,0.048059474,0.09435654,0.000999989,COAD,
TCGA-EJ-5530-01,0.030252203,0.053900959,0.071001829,PRAD,
TCGA-BP-4982-01,0.022849062,0.069643975,0.081001925,KIRC,
TCGA-BP-5201-01,0.033812941,0.060933375,0.030999742,KIRC,
TCGA-D7-A6F2-01,0.032596463,0.053413373,0.220997201,STAD,
TCGA-S9-A6WE-01,0.039022878,0.075985999,0.190994103,LGG,
TCGA-85-A53L-01,0.037538433,0.068023509,0.000999989,LUSC,
TCGA-CV-A6JT-01,0.042493106,0.076181329,0.041000917,HNSC,
TCGA-DD-A115-01,0.041268158,0.069866911,0.000999989,LIHC,
TCGA-90-7964-01,0.04100637,0.067709937,0.000999989,LUSC,
TCGA-J4-A67N-01,0.027598199,0.046538102,0.130996484,PRAD,
TCGA-HC-7078-01,0.036884996,0.068543007,0.190994103,PRAD,
TCGA-TQ-A7RN-01,0.032346676,0.067949538,0.160996363,LGG,
TCGA-KV-A74V-01,0.050029783,0.068745425,0.141003219,KIRP,
TCGA-IA-A83S-01,0.045858982,0.069982538,0.130996484,KIRP,
TCGA-HU-A4GQ-01,0.038988037,0.108654876,0.950988632,STAD,
