sample,chrX_non_escaping_promoter_CpG_islands_mean_beta,autosome_mean_beta,XIST_TPM,Classification,Secondary_Class
TCGA-DU-A7T6-01,0.402313586,0.076295727,208.7453138,LGG,
TCGA-D8-A141-01,0.403021538,0.083105599,223.2784184,BRCA,
TCGA-BR-6709-01,0.434706102,0.114479697,18.09099684,STAD,
TCGA-A2-A0YM-01,0.260653603,0.063013143,6.471050787,BRCA,
TCGA-24-1423-01,0.28233884,0.07677582,42.91172525,OV,
TCGA-EM-A2CS-09,0.403686675,0.066941907,159.3277551,THCA,
TCGA-GN-A268-06,0.189365206,0.09809459,37.61144945,SKCM,
TCGA-BH-A18L-01,0.253410577,0.072731605,47.1896969,BRCA,
TCGA-OR-A5K5-01,0.514670033,0.067456387,313.5604955,ACC,
TCGA-64-1678-01,0.287558286,0.056595363,18.38044767,LUAD,
TCGA-AJ-A3OL-01,0.503408503,0.064269375,300.7456375,UCEC,
TCGA-MP-A4TH-01,0.442358661,0.12891187,189.8873515,LUAD,
TCGA-EL-A3GR-01,0.351175803,0.064943014,106.3443813,THCA,
TCGA-CC-A123-01,0.483831961,0.062180744,181.1448525,LIHC,
TCGA-29-1707-02,0.452318516,0.050374543,73.15071192,OV,
TCGA-B6-A0WV-01,0.354480893,0.083858343,119.4530599,BRCA,
TCGA-AJ-A3NG-01,0.305022953,0.07228327,30.01059464,UCEC,
TCGA-ZJ-A8QQ-01,0.478630143,0.08123733,203.4457031,CESC,
TCGA-H7-7774-01,0.428261161,0.087352579,8.090898927,HNSC,
TCGA-B0-4821-01,0.414714772,0.061503307,362.4906568,KIRC,
TCGA-J2-8192-01,0.356895022,0.09607966,160.6191389,LUAD,
TCGA-S3-AA10-01,0.343555442,0.087330676,26.19101381,BRCA,
TCGA-EB-A3Y6-01,0.332015619,0.066244871,101.6312313,SKCM,
TCGA-DD-A4NJ-01,0.357130214,0.063031109,176.3380499,LIHC,
TCGA-AZ-4614-01,0.445531066,0.068504116,88.41382059,COAD,
TCGA-A5-A7WJ-01,0.481390952,0.07715984,4.530907381,UCEC,
TCGA-BH-AB28-01,0.488544267,0.101863753,193.5550314,BRCA,
TCGA-ER-A19W-06,0.429674603,0.09480941,45.12015129,SKCM,
TCGA-HD-8635-01,0.362863501,0.080627016,11.9009101,HNSC,
TCGA-E9-A1N5-01,0.394939279,0.080471573,128.6582357,BRCA,
TCGA-29-1770-09,0.129394739,0.045481291,3.991004451,OV,
TCGA-13-1404-01,0.48610808,0.04939463,110.3084882,OV,
TCGA-CV-7427-01,0.438774835,0.086809705,21.33130021,HNSC,
TCGA-DX-A7EI-01,0.348537744,0.056469933,255.3973951,SARC,
TCGA-97-8177-01,0.405930564,0.124216248,63.30291369,LUAD,
TCGA-BP-4763-01,0.391979508,0.074664451,59.66032783,KIRC,
TCGA-MO-A47R-01,0.119491187,0.055449867,5.430932754,SARC,
TCGA-GH-A9DA-01,0.49384271,0.063726343,126.4479642,CESC,
TCGA-91-8497-01,0.453505065,0.114022457,105.6390923,LUAD,
TCGA-61-1998-01,0.290461961,0.053669772,3.900881032,OV,
TCGA-OL-A66I-01,0.438562466,0.073652287,283.5579903,BRCA,
TCGA-E9-A295-01,0.404956535,0.085006642,56.77956928,BRCA,
TCGA-XF-A9SX-01,0.400913679,0.081543368,174.6714489,BLCA,
TCGA-BR-4201-01,0.382814286,0.079631401,27.05081208,STAD,
TCGA-AJ-A8CV-01,0.428472174,0.073965406,223.5571689,UCEC,
TCGA-PG-A6IB-01,0.457692041,0.083495961,222.9227429,UCEC,
TCGA-C8-A27A-01,0.187095364,0.073629104,151.1461059,BRCA,
TCGA-BR-8365-01,0.40761212,0.087826152,44.18240357,STAD,
TCGA-AJ-A3EM-01,0.430495388,0.069633434,37.67145889,UCEC,
TCGA-ZJ-AAX8-01,0.409316664,0.079100539,135.0266156,CESC,
TCGA-BR-4253-01,0.433932845,0.363644962,93.96164071,STAD,
TCGA-E9-A1RF-01,0.430289005,0.200849926,73.03924767,BRCA,
TCGA-D8-A27M-01,0.384598462,0.086142712,100.9921956,BRCA,
TCGA-76-4931-01,0.49691005,0.066124522,195.6593169,GBM,
TCGA-62-8397-01,0.377995289,0.10006288,58.93284462,LUAD,
TCGA-DS-A7WI-01,0.413582294,0.076372757,107.35905,CESC,
TCGA-AB-2810-03,0.47704868,0.074853157,107.8887031,LAML,
TCGA-B5-A3FH-01,0.507708545,0.066307591,90.30287407,UCEC,
TCGA-RY-A83X-01,0.387221601,0.092230865,393.167429,LGG,
TCGA-EW-A1J1-01,0.372430363,0.059799408,245.1294482,BRCA,
TCGA-A2-A0CS-01,0.341713711,0.077082456,45.05139893,BRCA,
TCGA-OR-A5LH-01,0.393354845,0.053522172,179.2339345,ACC,
TCGA-LP-A7HU-01,0.425829606,0.088509036,286.4024453,CESC,
TCGA-09-2048-01,0.175556763,0.046929988,23.29098906,OV,
TCGA-30-1714-01,0.290161329,0.0378022,26.50146116,OV,
TCGA-EM-A1CS-01,0.300426279,0.070769178,147.6768628,THCA,
TCGA-38-4631-01,0.36519955,0.120098941,18.86055206,LUAD,
TCGA-BH-A8FZ-01,0.442244104,0.069416267,135.6833608,BRCA,
TCGA-NA-A4QW-01,0.164401918,0.065699712,8.510830977,UCS,
TCGA-EE-A2MQ-06,0.428029473,0.076059535,35.36131449,SKCM,
TCGA-AN-A0XR-01,0.509009549,0.080452041,181.69816,BRCA,
TCGA-A7-A26H-01,0.423683844,0.09110119,175.1928395,BRCA,
TCGA-EE-A3AF-06,0.347945404,0.070677768,12.28137342,SKCM,
TCGA-A6-A565-01,0.453387623,0.073372364,148.817461,COAD,
TCGA-24-2262-01,0.219086329,0.05417538,9.981108155,OV,
TCGA-23-1028-01,0.428490407,0.055429039,22.56163944,OV,
TCGA-61-2000-01,0.449294737,0.05030843,26.60084187,OV,
TCGA-91-6849-01,0.474534799,0.119399178,96.54301653,LUAD,
TCGA-EL-A3GV-01,0.379328387,0.06379952,38.32994439,THCA,
TCGA-HZ-8638-01,0.41890776,0.070080007,129.1407052,PAAD,
TCGA-14-2554-01,0.414024231,0.057640206,30.23190531,GBM,
TCGA-DA-A1HV-06,0.282975349,0.079199599,9.370980453,SKCM,
TCGA-EW-A6SC-01,0.361570672,0.073067715,136.9494821,BRCA,
TCGA-C5-A2LY-01,0.404904216,0.085461033,250.9924226,CESC,
TCGA-EE-A2MP-06,0.299454261,0.073272474,101.0202005,SKCM,
TCGA-XV-A9VZ-01,0.444754733,0.05772218,148.6009985,SKCM,
TCGA-E9-A6HE-01,0.429734313,0.080948758,173.5851834,BRCA,
TCGA-C5-A8XH-01,0.303389043,0.078744834,23.02134151,CESC,
TCGA-DU-5872-09,0.373531825,0.077936539,90.01341616,LGG,
TCGA-23-1027-01,0.461115282,0.111807009,41.02126282,OV,
TCGA-HZ-A49G-01,0.356008831,0.076948768,103.128552,PAAD,
TCGA-BJ-A45G-01,0.410535796,0.067531023,235.6170286,THCA,
TCGA-CV-7435-01,0.384899979,0.074508994,16.34072399,HNSC,
TCGA-13-1411-01,0.335135839,0.04249418,6.701109585,OV,
TCGA-WK-A8XZ-01,0.501768806,0.062312655,133.6299889,SARC,
TCGA-A2-A04R-01,0.441390924,0.082099256,104.1919495,BRCA,
TCGA-FF-8042-01,0.235166189,0.124162259,31.14006391,DLBC,
TCGA-AR-A0TW-01,0.398870724,0.079243386,5.040965218,BRCA,
TCGA-NH-A5IV-01,0.456473889,0.075197182,13.67055585,COAD,
TCGA-EM-A3AI-01,0.423384748,0.059648814,189.0730592,THCA,
TCGA-69-A59K-01,0.419716844,0.149771224,124.7416987,LUAD,
TCGA-WE-A8ZO-06,0.201136943,0.079776671,4.340917488,SKCM,
TCGA-22-4599-01,0.284134781,0.062481761,7.991132634,LUSC,
TCGA-B6-A40B-01,0.477925977,0.076903872,205.9570927,BRCA,
TCGA-CV-7568-01,0.037601192,0.064977134,178.849218,HNSC,
TCGA-XN-A8T5-01,0.394340913,0.094714169,108.8124632,PAAD,
TCGA-61-1740-01,0.241257981,0.044476579,27.07144516,OV,
TCGA-AB-2869-03,0.415091703,0.061842569,300.6205869,LAML,
TCGA-ZB-A965-01,0.340576062,0.053564293,213.0724121,THYM,
TCGA-J2-A4AD-01,0.419977948,0.123450256,284.0694744,LUAD,
TCGA-SG-A6Z7-01,0.399960848,0.056606541,210.1244161,SARC,
TCGA-D3-A8GO-06,0.316749506,0.066013466,45.56013131,SKCM,
TCGA-GF-A6C8-06,0.298806773,0.058369959,47.19951074,SKCM,
TCGA-RY-A845-01,0.332713031,0.066953315,333.3976211,LGG,
TCGA-BP-4340-01,0.203136793,0.077682191,20.80127421,KIRC,
TCGA-A7-A0CH-01,0.440105066,0.058754615,101.9840693,BRCA,
TCGA-D5-6538-01,0.357764096,0.065903007,97.958583,COAD,
TCGA-56-8082-01,0.33682162,0.070194685,152.7469751,LUSC,
TCGA-CQ-7067-01,0.403106037,0.069490009,14.83054798,HNSC,
TCGA-S2-AA1A-01,0.374736062,0.096922923,122.990238,LUAD,
TCGA-FX-A8OO-01,0.420225887,0.04498644,197.0748683,SARC,
TCGA-CZ-5982-01,0.450223715,0.078493685,90.89947142,KIRC,
TCGA-ZF-AA51-01,0.293184965,0.08736032,173.5851834,BLCA,
TCGA-B6-A0IG-01,0.506249695,0.070406291,121.7012352,BRCA,
TCGA-C8-A8HR-01,0.405413928,0.072016302,165.7540143,BRCA,
TCGA-CK-4950-01,0.40667131,0.091999913,17.70150353,COAD,
TCGA-HD-A6HZ-01,0.348077663,0.077792177,29.77026173,HNSC,
TCGA-AX-A3GB-01,0.471163087,0.077079519,309.9517845,UCEC,
TCGA-EY-A3QX-01,0.456230637,0.077147378,256.0,UCEC,
TCGA-A5-A2K2-01,0.33081753,0.075858143,92.30263957,UCEC,
TCGA-W6-AA0S-01,0.537252818,0.095917795,98.70149283,CHOL,
TCGA-EI-6506-01,0.450897576,0.065708878,57.89231728,READ,
TCGA-LG-A6GG-01,0.194580103,0.05553428,67.5133078,LIHC,
TCGA-R2-A69V-01,0.448479878,0.097286148,175.5088537,CESC,
TCGA-A3-A8CQ-01,0.401422401,0.061612494,161.5794596,KIRC,
TCGA-KL-8327-01,0.276013376,0.065320822,118.2830877,KICH,
TCGA-HT-7884-01,0.392661662,0.075963654,553.1780111,LGG,
TCGA-E2-A15O-01,0.361314367,0.075351317,212.4824682,BRCA,
TCGA-VS-A9UC-01,0.465905161,0.072424822,101.1743661,CESC,
TCGA-HU-A4GY-01,0.434514142,0.096535045,89.59212362,STAD,
TCGA-ET-A3DT-01,0.440747453,0.079476379,63.11889309,THCA,
TCGA-85-6175-01,0.326284472,0.082893244,32.52100643,LUSC,
TCGA-Z4-AAPG-01,0.161925701,0.068141941,7.350793532,SARC,
TCGA-DJ-A3V8-01,0.406406549,0.060738353,171.1242016,THCA,
TCGA-ET-A3BP-01,0.389084395,0.066514451,97.91785165,THCA,
TCGA-24-2026-01,0.210060243,0.041757189,3.23104311,OV,
TCGA-EK-A2RB-01,0.430364371,0.087028896,279.8092799,CESC,
TCGA-E1-A7YI-01,0.417481339,0.056850382,223.6036612,LGG,
TCGA-A8-A07G-01,0.470268678,0.065022207,11.75090528,BRCA,
TCGA-AJ-A3QS-01,0.382061831,0.073742512,209.1653403,UCEC,
TCGA-E2-A15A-09,0.369802059,0.096586892,182.5907734,BRCA,
TCGA-55-A492-01,0.485381811,0.113545364,246.4754252,LUAD,
TCGA-BT-A20V-01,0.381959987,0.081644606,107.4632824,BLCA,
TCGA-FV-A3I0-01,0.188416731,0.073910166,6.831015189,LIHC,
TCGA-DU-7309-01,0.350168159,0.093978836,33.73092555,LGG,
TCGA-50-5068-01,0.387405468,0.110651679,18.30162696,LUAD,
TCGA-MQ-A6BN-01,0.410342172,0.060483584,172.302521,MESO,
TCGA-A2-A25F-01,0.391391012,0.098780601,48.23137385,BRCA,
TCGA-BR-8058-01,0.43390946,0.080354725,13.26083761,STAD,
TCGA-ZX-AA5X-01,0.443215331,0.091611386,111.5000077,CESC,
TCGA-C5-A1MJ-01,0.41731528,0.123793672,207.8069363,CESC,
TCGA-13-0884-01,0.415890948,0.042995101,41.32090652,OV,
TCGA-E2-A9RU-01,0.472663067,0.122628125,170.7568921,BRCA,
TCGA-AB-2985-03,0.462626468,0.055269229,141.6905764,LAML,
TCGA-A2-A0SX-01,0.477072891,0.065299144,86.79259172,BRCA,
TCGA-A5-A3LO-01,0.336185322,0.073633847,11.84084389,UCEC,
TCGA-85-7710-01,0.380770089,0.065739707,192.7116528,LUSC,
TCGA-UC-A7PD-01,0.429235662,0.085296123,121.8278363,CESC,
TCGA-DC-4745-01,0.385408364,0.059826307,27.7016499,READ,
TCGA-AO-A12C-01,0.506122597,0.064265462,200.1586286,BRCA,
TCGA-EK-A2RC-01,0.482530072,0.093708491,226.2383981,CESC,
TCGA-AR-A1AT-01,0.439029427,0.073878186,49.42948602,BRCA,
TCGA-HP-A5N0-01,0.350111985,0.067897831,66.84278781,LIHC,
TCGA-55-7910-01,0.399752559,0.112079331,278.6673173,LUAD,
TCGA-DF-A2KN-01,0.468195921,0.097519948,198.4593881,UCEC,
TCGA-25-1326-01,0.194627079,0.046132046,9.201059521,OV,
TCGA-38-4625-01,0.323494216,0.070032865,5.441009836,LUAD,
TCGA-CG-4474-01,0.479694277,0.10856564,84.27308301,STAD,
TCGA-AO-A12E-01,0.492406563,0.08373246,83.03225646,BRCA,
TCGA-EA-A5ZF-01,0.378020445,0.062363183,127.2480731,CESC,
TCGA-49-4510-01,0.254416648,0.06302556,6.161151452,LUAD,
TCGA-24-1435-01,0.38570763,0.080766012,32.47145216,OV,
TCGA-DD-A39X-01,0.254164276,0.079971101,7.091053594,LIHC,
TCGA-FU-A3TQ-01,0.494373537,0.07934038,108.7747582,CESC,
TCGA-P7-A5NY-09,0.298714537,0.057918388,61.81774886,PCPG,
TCGA-37-4141-01,0.24565991,0.063505983,10.5809701,LUSC,
TCGA-FA-A82F-01,0.297738115,0.09138911,20.01070374,DLBC,
TCGA-44-6774-01,0.430779404,0.110849157,41.40118051,LUAD,
TCGA-AB-2987-03,0.479130489,0.055644061,159.9525298,LAML,
TCGA-JW-A69B-01,0.568270198,0.082493478,479.9033255,CESC,
TCGA-D8-A1JM-01,0.444215184,0.062744344,41.13230455,BRCA,
TCGA-ZF-A9R7-01,0.415850414,0.068454122,681.6559755,BLCA,
TCGA-66-2757-01,0.447957337,0.050002811,52.81954614,LUSC,
TCGA-A2-A04Q-01,0.419078601,0.079707616,44.87064446,BRCA,
TCGA-AZ-6598-01,0.269347324,0.096686215,5.421154036,COAD,
TCGA-86-A4P8-01,0.415546739,0.10125229,228.1280441,LUAD,
TCGA-FV-A3I1-01,0.331228141,0.06855691,44.63179732,LIHC,
TCGA-HD-8634-01,0.479246412,0.080205729,39.23039618,HNSC,
TCGA-3G-AB19-01,0.376324297,0.060582281,186.7287162,THYM,
TCGA-E9-A1R3-01,0.339677839,0.054812206,167.7419823,BRCA,
TCGA-DX-A8BZ-01,0.34913456,0.058434922,87.74226234,SARC,
TCGA-55-6971-01,0.4245731,0.113802468,79.63330337,LUAD,
TCGA-N5-A59F-01,0.263502493,0.068850536,46.34044522,UCS,
TCGA-UD-AAC1-01,0.168927106,0.059814688,14.17129799,MESO,
TCGA-OR-A5JE-01,0.454519481,0.065196528,41.31231497,ACC,
TCGA-61-2110-01,0.5795056,0.040425803,67.72891598,OV,
TCGA-N5-A4RA-01,0.352022297,0.064597834,73.15071192,UCS,
TCGA-G4-6321-01,0.430823834,0.103610482,23.85136619,COAD,
TCGA-QQ-A8VB-01,0.451542924,0.055333435,371.2378501,SARC,
TCGA-PG-A5BC-01,0.354253283,0.056490267,319.6169258,UCEC,
TCGA-77-8136-01,0.34885918,0.079119273,38.7815887,LUSC,
TCGA-ET-A2N4-01,0.376657114,0.065946467,153.8307383,THCA,
TCGA-OL-A5RZ-01,0.420886195,0.065950606,118.4225488,BRCA,
TCGA-BR-8588-01,0.49669864,0.091551237,87.74834438,STAD,
TCGA-95-7039-01,0.394494764,0.145104815,11.12088733,LUAD,
TCGA-E9-A2JT-01,0.398585101,0.114515308,130.6895521,BRCA,
TCGA-D8-A1XO-01,0.401286901,0.06197218,61.26112688,BRCA,
TCGA-Q1-A5R3-01,0.447947188,0.062527745,191.7124208,CESC,
TCGA-BR-A4QL-01,0.593201031,0.097736935,5.371034543,STAD,
TCGA-EY-A5W2-01,0.488691343,0.063428656,111.7785845,UCEC,
TCGA-GD-A3OS-01,0.260730201,0.056959628,4.730851907,BLCA,
TCGA-VS-A959-01,0.285263779,0.078343839,32.56160707,CESC,
TCGA-EB-A44Q-06,0.400198654,0.062816156,88.57330211,SKCM,
TCGA-E9-A5UO-01,0.110630013,0.06488579,7.96072596,BRCA,
TCGA-05-4405-01,0.428673841,0.142748318,31.66023371,LUAD,
TCGA-C5-A8XI-01,0.417082235,0.078701918,147.4313987,CESC,
TCGA-D3-A2JC-06,0.337890836,0.07118815,62.3017162,SKCM,
TCGA-QM-A5NM-01,0.433016568,0.065994778,346.2091394,UCS,
TCGA-A1-A0SK-01,0.445253518,0.052983823,122.5222538,BRCA,
TCGA-AO-A1KP-01,0.440311242,0.068368684,423.7589415,BRCA,
TCGA-13-1405-01,0.277906678,0.051050941,9.611089619,OV,
TCGA-W3-A825-06,0.464977937,0.062367848,420.9193433,SKCM,
TCGA-CJ-4637-01,0.421193796,0.09919533,163.1663784,KIRC,
TCGA-US-A774-01,0.362277246,0.069305093,104.5536777,PAAD,
TCGA-DJ-A3UT-01,0.420340187,0.063707758,189.0730592,THCA,
TCGA-EM-A2CQ-01,0.421233462,0.061615409,56.62236093,THCA,
TCGA-EE-A2GO-06,0.411876657,0.068565625,66.76869788,SKCM,
TCGA-LB-A7SX-01,0.282288279,0.072094362,37.83107848,PAAD,
TCGA-F5-6571-01,0.433162977,0.080242837,51.00971022,READ,
TCGA-A3-3349-01,0.360722529,0.072615224,137.6441991,KIRC,
TCGA-DK-A2I2-01,0.364221227,0.080066724,25.09103365,BLCA,
TCGA-BA-5557-01,0.39500918,0.08508718,3.751064317,HNSC,
TCGA-BR-A4J8-01,0.398397567,0.146170133,37.62970306,STAD,
TCGA-AR-A0TP-01,0.437983378,0.059063952,3.371054613,BRCA,
TCGA-DD-A113-01,0.436842012,0.077933717,28.35045531,LIHC,
TCGA-13-1485-01,0.44687062,0.065559033,81.01965294,OV,
TCGA-62-A46R-01,0.4753228,0.165963071,233.7949569,LUAD,
TCGA-C5-A8ZZ-01,0.475062394,0.059538196,161.2885261,CESC,
TCGA-DJ-A3US-01,0.424928862,0.071493361,209.4845449,THCA,
TCGA-3A-A9IN-01,0.296687809,0.068476927,282.9297356,PAAD,
TCGA-LL-A9Q3-01,0.464162141,0.086826869,84.30813849,BRCA,
TCGA-DD-A3A5-01,0.23014823,0.061382707,42.85227818,LIHC,
TCGA-EM-A1YB-01,0.392560182,0.064372037,21.98122677,THCA,
TCGA-IR-A3LA-01,0.462057881,0.072121305,321.7285154,CESC,
TCGA-CV-A6JU-01,0.405368136,0.07602577,136.2110561,HNSC,
TCGA-44-3919-01,0.444641664,0.080242089,102.0901594,LUAD,
TCGA-PG-A914-01,0.296512848,0.068133861,223.1237072,UCEC,
TCGA-97-8175-01,0.41770786,0.117617865,120.3840126,LUAD,
TCGA-E3-A3DZ-01,0.425592273,0.066307625,197.3209051,THCA,
TCGA-E8-A2EA-01,0.371056235,0.062713832,193.8772884,THCA,
TCGA-CV-7252-01,0.447921626,0.084348508,15.93138734,HNSC,
TCGA-A7-A26G-01,0.436054915,0.082824285,54.89108685,BRCA,
TCGA-E2-A14O-01,0.244614413,0.082691648,143.2707212,BRCA,
TCGA-KL-8323-01,0.436788128,0.068303136,54.5497243,KICH,
TCGA-E9-A22D-01,0.490948127,0.21382546,72.79159642,BRCA,
TCGA-D8-A13Z-01,0.256014368,0.080894362,33.33116873,BRCA,
TCGA-BR-8295-01,0.325982005,0.066414523,12.36079817,STAD,
TCGA-AK-3433-01,0.110454076,0.059553728,5.071104485,KIRC,
TCGA-G8-6907-01,0.142886378,0.067255634,3.29094063,DLBC,
TCGA-BR-8690-01,0.449078506,0.080851943,120.751726,STAD,
TCGA-EB-A4IQ-01,0.332923553,0.060782534,38.55109677,SKCM,
TCGA-FE-A235-01,0.418278299,0.06874849,128.7117543,THCA,
TCGA-BP-4349-01,0.413531892,0.07944305,179.6194787,KIRC,
TCGA-E9-A1NI-01,0.434610619,0.076235029,168.3826871,BRCA,
TCGA-GS-A9U3-01,0.425368321,0.101400468,131.0342368,DLBC,
TCGA-AB-2877-03,0.487086652,0.087818703,416.8544713,LAML,
TCGA-44-A479-01,0.468311176,0.128282235,303.0474725,LUAD,
TCGA-IM-A41Z-01,0.401318639,0.067422772,113.0721639,THCA,
TCGA-DD-AADF-01,0.170142264,0.065876295,78.25982614,LIHC,
TCGA-VS-A9UU-01,0.467693136,0.106111425,267.0007529,CESC,
TCGA-QQ-A5VA-01,0.405200008,0.081139887,71.93889029,SARC,
TCGA-DE-A3KN-01,0.370021885,0.072026815,266.9267349,THCA,
TCGA-EE-A2M8-06,0.404898052,0.081949306,55.88929223,SKCM,
TCGA-CD-A48C-01,0.448013635,0.071660388,42.05192679,STAD,
TCGA-KP-A3W3-01,0.24427895,0.065372362,30.45062638,UCEC,
TCGA-RP-A6K9-06,0.345176794,0.071620127,57.78006813,SKCM,
TCGA-DA-A95V-06,0.285666972,0.064180169,6.180827493,SKCM,
TCGA-BH-A1ET-01,0.403762512,0.070356115,29.02049053,BRCA,
TCGA-BT-A0YX-01,0.353156849,0.084988217,43.64970504,BLCA,
TCGA-KO-8410-01,0.216919403,0.074410557,5.391175968,KICH,
TCGA-E2-A105-01,0.49838263,0.086410899,347.1703669,BRCA,
TCGA-QR-A70X-01,0.313238232,0.068861648,441.5092948,PCPG,
TCGA-44-7661-01,0.393701408,0.114777181,80.86256151,LUAD,
TCGA-HT-8563-01,0.385728632,0.070474909,167.4863835,LGG,
TCGA-55-8203-01,0.389253527,0.11053052,68.82209956,LUAD,
TCGA-CK-4952-01,0.425516856,0.078969942,53.3715868,COAD,
TCGA-HT-A616-01,0.391923147,0.072387779,116.3800532,LGG,
TCGA-PG-A915-01,0.103299906,0.060979312,3.29094063,UCEC,
TCGA-AN-A0XS-01,0.306592766,0.077920394,51.57142482,BRCA,
TCGA-75-5147-01,0.34950602,0.098203499,47.58054857,LUAD,
TCGA-ER-A197-06,0.370879428,0.071287695,8.551040622,SKCM,
TCGA-BH-A0H5-01,0.370719797,0.089693573,61.11268659,BRCA,
TCGA-OR-A5K4-01,0.110199126,0.049619179,272.3843491,ACC,
TCGA-EO-A3AU-01,0.50613479,0.076944715,36.49178963,UCEC,
TCGA-EO-A3AY-01,0.467630849,0.07210733,78.55330115,UCEC,
TCGA-22-4596-01,0.44772867,0.072429822,32.9407158,LUSC,
TCGA-DJ-A2Q7-01,0.339775741,0.0758022,147.6461574,THCA,
TCGA-DD-AACB-01,0.230088115,0.072675736,12.77100362,LIHC,
TCGA-A2-A0EM-01,0.425195745,0.061427745,40.90201464,BRCA,
TCGA-61-2012-01,0.276849766,0.044579173,19.26085712,OV,
TCGA-FW-A3I3-06,0.125091322,0.062933159,344.1515029,SKCM,
TCGA-E2-A14T-01,0.247091875,0.073637488,86.69037989,BRCA,
TCGA-CA-5254-01,0.262359633,0.091753161,11.64065231,COAD,
TCGA-CZ-5467-01,0.254747888,0.064216814,7.781239579,KIRC,
TCGA-E8-A2JQ-01,0.377193446,0.069616284,154.536091,THCA,
TCGA-57-1993-01,0.180340358,0.029291887,18.8305078,OV,
TCGA-63-A5MM-01,0.367095607,0.080056705,39.65964888,LUSC,
TCGA-AO-A03R-01,0.362922588,0.070570318,20.401453,BRCA,
TCGA-AR-A2LO-01,0.39809005,0.100435669,200.5196763,BRCA,
TCGA-XU-A92Y-01,0.332786446,0.057980733,165.8574493,THYM,
TCGA-LI-A67I-01,0.22551952,0.051684139,7.280815243,SARC,
TCGA-ET-A4KQ-01,0.412136681,0.057602665,163.5740407,THCA,
TCGA-OR-A5LA-01,0.32043246,0.060184423,11.88112876,ACC,
TCGA-YT-A95D-01,0.354464376,0.063424149,284.9964226,THYM,
TCGA-FG-A87N-01,0.375338082,0.060362256,233.82737,LGG,
TCGA-34-2600-01,0.459149776,0.047297029,83.87099114,LUSC,
TCGA-GS-A9TY-01,0.355189226,0.093391182,236.5333827,DLBC,
TCGA-A6-2672-01,0.500560549,0.082247486,24.18059559,COAD,
TCGA-MA-AA3X-01,0.224143141,0.056567721,3.950951126,CESC,
TCGA-BP-4335-01,0.411312611,0.080616467,367.9586909,KIRC,
TCGA-CV-7255-01,0.401670153,0.062859014,20.30129706,HNSC,
TCGA-57-1586-01,0.224789757,0.049776219,76.8034919,OV,
TCGA-E9-A1ND-01,0.398459933,0.069824645,110.3696732,BRCA,
TCGA-EE-A2MM-06,0.135977765,0.084989756,4.240986822,SKCM,
TCGA-D3-A2JB-06,0.428230986,0.08056757,71.13067751,SKCM,
TCGA-E1-A7Z6-01,0.421685556,0.069308332,178.6262132,LGG,
TCGA-24-1426-01,0.070322693,0.053879557,3.970993502,OV,
TCGA-AN-A0FN-01,0.445337325,0.085266864,105.018523,BRCA,
TCGA-XM-A8RB-01,0.381640726,0.073018168,256.51511,THYM,
TCGA-C5-A1ML-01,0.48313683,0.073761852,237.9475847,CESC,
TCGA-NJ-A55O-01,0.432917855,0.124529349,89.28215842,LUAD,
TCGA-55-1595-01,0.508234429,0.070147758,42.55037673,LUAD,
TCGA-JW-A5VH-01,0.458339157,0.05384653,153.2560269,CESC,
TCGA-25-2396-01,0.461582469,0.050205213,33.98202687,OV,
TCGA-A2-A3XU-01,0.495481195,0.059002133,80.54929183,BRCA,
TCGA-AK-3429-01,0.360415376,0.084077518,14.90061529,KIRC,
TCGA-AR-A1AP-01,0.306795485,0.066451814,15.52046632,BRCA,
TCGA-BH-A0HF-01,0.419055635,0.058099291,32.86089798,BRCA,
TCGA-BP-4795-01,0.404401244,0.064863582,22.39026968,KIRC,
TCGA-A2-A4S0-01,0.43833136,0.067173247,186.4571099,BRCA,
TCGA-30-1892-01,0.229790814,0.046840928,5.480851324,OV,
TCGA-B8-5163-01,0.458358817,0.071468808,25.27080996,KIRC,
TCGA-A8-A08I-01,0.344622402,0.06358593,22.94169372,BRCA,
TCGA-D8-A1JT-01,0.416232499,0.062896623,177.7369714,BRCA,
TCGA-HZ-8315-01,0.433560367,0.069264308,176.7541159,PAAD,
TCGA-AR-A24K-01,0.153882924,0.072961623,10.06098743,BRCA,
TCGA-20-1685-01,0.351757605,0.046185494,60.0503188,OV,
TCGA-A8-A08H-01,0.410459397,0.061974582,55.59179266,BRCA,
TCGA-BR-8081-01,0.480441584,0.145709241,17.46143233,STAD,
TCGA-FG-A60L-01,0.429345849,0.075400623,311.6752963,LGG,
TCGA-FR-A7UA-06,0.375597216,0.068244735,140.4000851,SKCM,
TCGA-EL-A3GS-01,0.360087181,0.067511725,16.49092021,THCA,
TCGA-N5-A4RF-01,0.471799695,0.07046009,79.62226461,UCS,
TCGA-V4-A9EV-01,0.212920194,0.055353336,8.590844746,UVM,
TCGA-DJ-A3UW-01,0.386186093,0.077791531,94.58241016,THCA,
TCGA-B0-5113-01,0.448828467,0.069731467,216.1666272,KIRC,
TCGA-BR-A4IU-01,0.469784293,0.107447742,70.5023773,STAD,
TCGA-A2-A0YC-01,0.424004968,0.080751163,96.80435183,BRCA,
TCGA-12-3653-01,0.355365438,0.06193137,44.83955328,GBM,
TCGA-Y8-A897-01,0.235770146,0.069404334,15.63058641,KIRP,
TCGA-AR-A255-01,0.40148643,0.120174094,91.63964724,BRCA,
