IDs,Sub_ID,Extension,Ref,Baitset
TCGA-73-4677-01,TCGA-73-4677,1,01,Agilent Custom
TCGA-55-7570-01,TCGA-55-7570,1,01,Agilent Custom
TCGA-78-7163-01,TCGA-78-7163,1,01,Agilent Custom
TCGA-75-6206-01,TCGA-75-6206,1,01,Agilent Custom
TCGA-44-7662-01,TCGA-44-7662,1,01,Agilent Custom
TCGA-55-1596-01,TCGA-55-1596,1,01,Agilent Custom
TCGA-64-5775-01,TCGA-64-5775,1,01,Agilent Custom
TCGA-64-1676-01,TCGA-64-1676,1,01,Agilent Custom
TCGA-38-4629-01,TCGA-38-4629,1,01,Agilent Custom
TCGA-86-8281-01,TCGA-86-8281,1,01,Agilent Custom
TCGA-49-4494-01,TCGA-49-4494,1,01,Agilent Custom
TCGA-49-6745-01,TCGA-49-6745,1,01,Agilent Custom
TCGA-L9-A743-01,TCGA-L9-A743,1,01,Agilent Custom
TCGA-78-7536-01,TCGA-78-7536,1,01,Agilent Custom
TCGA-05-4424-01,TCGA-05-4424,1,01,Agilent Custom
TCGA-38-4632-01,TCGA-38-4632,1,01,Agilent Custom
TCGA-86-8674-01,TCGA-86-8674,1,01,Agilent Custom
TCGA-58-A46N-01,TCGA-58-A46N,1,01,Agilent Custom
TCGA-34-7107-01,TCGA-34-7107,1,01,Agilent Custom
TCGA-58-A46J-01,TCGA-58-A46J,1,01,Agilent Custom
TCGA-37-4133-01,TCGA-37-4133,1,01,Agilent Custom
TCGA-43-3394-01,TCGA-43-3394,1,01,Agilent Custom
TCGA-56-A4BW-01,TCGA-56-A4BW,1,01,Agilent Custom
TCGA-56-7579-01,TCGA-56-7579,1,01,Agilent Custom
TCGA-39-5039-01,TCGA-39-5039,1,01,Agilent Custom
TCGA-46-6025-01,TCGA-46-6025,1,01,Agilent Custom
TCGA-85-A50Z-01,TCGA-85-A50Z,1,01,Agilent Custom
TCGA-98-A538-01,TCGA-98-A538,1,01,Agilent Custom
TCGA-56-A62T-01,TCGA-56-A62T,1,01,Agilent Custom
TCGA-NK-A5CR-01,TCGA-NK-A5CR,1,01,Agilent Custom
TCGA-56-7580-01,TCGA-56-7580,1,01,Agilent Custom
TCGA-90-7769-01,TCGA-90-7769,1,01,Agilent Custom
TCGA-37-4135-01,TCGA-37-4135,1,01,Agilent Custom
TCGA-43-6773-01,TCGA-43-6773,1,01,Agilent Custom
TCGA-37-A5EL-01,TCGA-37-A5EL,1,01,Agilent Custom
TCGA-98-A53A-01,TCGA-98-A53A,1,01,Agilent Custom
TCGA-63-A5MB-01,TCGA-63-A5MB,1,01,Agilent Custom
TCGA-43-5670-01,TCGA-43-5670,1,01,Agilent Custom
TCGA-34-5241-01,TCGA-34-5241,1,01,Agilent Custom
TCGA-46-3768-01,TCGA-46-3768,1,01,Agilent Custom
TCGA-56-1622-01,TCGA-56-1622,1,01,Agilent Custom
TCGA-56-5897-01,TCGA-56-5897,1,01,Agilent Custom
TCGA-37-3789-01,TCGA-37-3789,1,01,Agilent Custom
TCGA-37-A5EM-01,TCGA-37-A5EM,1,01,Agilent Custom
TCGA-85-7699-01,TCGA-85-7699,1,01,Agilent Custom
TCGA-60-2704-01,TCGA-60-2704,1,01,Agilent Custom
TCGA-85-6798-01,TCGA-85-6798,1,01,Agilent Custom
TCGA-NC-A5HP-01,TCGA-NC-A5HP,1,01,Agilent Custom
TCGA-63-7021-01,TCGA-63-7021,1,01,Agilent Custom
TCGA-85-7698-01,TCGA-85-7698,1,01,Agilent Custom
TCGA-56-7222-01,TCGA-56-7222,1,01,Agilent Custom
TCGA-37-3792-01,TCGA-37-3792,1,01,Agilent Custom
TCGA-77-A5GB-01,TCGA-77-A5GB,1,01,Agilent Custom
TCGA-85-A511-01,TCGA-85-A511,1,01,Agilent Custom
TCGA-56-8309-01,TCGA-56-8309,1,01,Agilent Custom
TCGA-56-5898-01,TCGA-56-5898,1,01,Agilent Custom
TCGA-85-7843-01,TCGA-85-7843,1,01,Agilent Custom
TCGA-85-8481-01,TCGA-85-8481,1,01,Agilent Custom
TCGA-63-A5MI-01,TCGA-63-A5MI,1,01,Agilent Custom
TCGA-98-A53B-01,TCGA-98-A53B,1,01,Agilent Custom
TCGA-85-A4QR-01,TCGA-85-A4QR,1,01,Agilent Custom
TCGA-43-6771-01,TCGA-43-6771,1,01,Agilent Custom
TCGA-NC-A5HE-01,TCGA-NC-A5HE,1,01,Agilent Custom
TCGA-85-8355-01,TCGA-85-8355,1,01,Agilent Custom
TCGA-63-7023-01,TCGA-63-7023,1,01,Agilent Custom
TCGA-90-A4ED-01,TCGA-90-A4ED,1,01,Agilent Custom
TCGA-85-A53L-01,TCGA-85-A53L,1,01,Agilent Custom
TCGA-85-8052-01,TCGA-85-8052,1,01,Agilent Custom
TCGA-52-7812-01,TCGA-52-7812,1,01,Agilent Custom
TCGA-60-2722-01,TCGA-60-2722,1,01,Agilent Custom
TCGA-77-A5G8-01,TCGA-77-A5G8,1,01,Agilent Custom
TCGA-43-A56V-01,TCGA-43-A56V,1,01,Agilent Custom
TCGA-39-5036-01,TCGA-39-5036,1,01,Agilent Custom
TCGA-51-4081-01,TCGA-51-4081,1,01,Agilent Custom
TCGA-56-7223-01,TCGA-56-7223,1,01,Agilent Custom
TCGA-46-3769-01,TCGA-46-3769,1,01,Agilent Custom
TCGA-85-8350-01,TCGA-85-8350,1,01,Agilent Custom
TCGA-98-A539-01,TCGA-98-A539,1,01,Agilent Custom
TCGA-56-7582-01,TCGA-56-7582,1,01,Agilent Custom
TCGA-85-6560-01,TCGA-85-6560,1,01,Agilent Custom
TCGA-90-7964-01,TCGA-90-7964,1,01,Agilent Custom
TCGA-85-7844-01,TCGA-85-7844,1,01,Agilent Custom
TCGA-34-A5IX-01,TCGA-34-A5IX,1,01,Agilent Custom
TCGA-58-8387-01,TCGA-58-8387,1,01,Agilent Custom
TCGA-94-8490-01,TCGA-94-8490,1,01,Agilent Custom
TCGA-60-2725-01,TCGA-60-2725,1,01,Agilent Custom
TCGA-85-7697-01,TCGA-85-7697,1,01,Agilent Custom
TCGA-51-4080-01,TCGA-51-4080,1,01,Agilent Custom
TCGA-94-7033-01,TCGA-94-7033,1,01,Agilent Custom
TCGA-60-2709-01,TCGA-60-2709,1,01,Agilent Custom
TCGA-39-5040-01,TCGA-39-5040,1,01,Agilent Custom
TCGA-98-A53I-01,TCGA-98-A53I,1,01,Agilent Custom
TCGA-63-5131-01,TCGA-63-5131,1,01,Agilent Custom
TCGA-85-8070-01,TCGA-85-8070,1,01,Agilent Custom
TCGA-63-7020-01,TCGA-63-7020,1,01,Agilent Custom
TCGA-79-5596-01,TCGA-79-5596,1,01,Agilent Custom
TCGA-YB-A89D-01,TCGA-YB-A89D,1,01,Agilent Custom
TCGA-IB-7890-01,TCGA-IB-7890,1,01,Agilent Custom
TCGA-OE-A75W-01,TCGA-OE-A75W,1,01,Agilent Custom
TCGA-HZ-7920-01,TCGA-HZ-7920,1,01,Agilent Custom
TCGA-HZ-A4BK-01,TCGA-HZ-A4BK,1,01,Agilent Custom
TCGA-3A-A9I9-01,TCGA-3A-A9I9,1,01,Agilent Custom
TCGA-F2-6879-01,TCGA-F2-6879,1,01,Agilent Custom
TCGA-HZ-A9TJ-01,TCGA-HZ-A9TJ,1,01,Agilent Custom
TCGA-HZ-7289-01,TCGA-HZ-7289,1,01,Agilent Custom
TCGA-IB-7886-01,TCGA-IB-7886,1,01,Agilent Custom
TCGA-2J-AAB6-01,TCGA-2J-AAB6,1,01,Agilent Custom
TCGA-HZ-A8P0-01,TCGA-HZ-A8P0,1,01,Agilent Custom
TCGA-2J-AAB1-01,TCGA-2J-AAB1,1,01,Agilent Custom
TCGA-IB-AAUT-01,TCGA-IB-AAUT,1,01,Agilent Custom
TCGA-IB-7893-01,TCGA-IB-7893,1,01,Agilent Custom
TCGA-2L-AAQA-01,TCGA-2L-AAQA,1,01,Agilent Custom
TCGA-2L-AAQL-01,TCGA-2L-AAQL,1,01,Agilent Custom
TCGA-FB-AAPP-01,TCGA-FB-AAPP,1,01,Agilent Custom
TCGA-2J-AABH-01,TCGA-2J-AABH,1,01,Agilent Custom
TCGA-FB-AAQ6-01,TCGA-FB-AAQ6,1,01,Agilent Custom
TCGA-F2-A44H-01,TCGA-F2-A44H,1,01,Agilent Custom
TCGA-RB-AA9M-01,TCGA-RB-AA9M,1,01,Agilent Custom
TCGA-IB-A5SP-01,TCGA-IB-A5SP,1,01,Agilent Custom
TCGA-HV-A7OL-01,TCGA-HV-A7OL,1,01,Agilent Custom
TCGA-3A-A9I7-01,TCGA-3A-A9I7,1,01,Agilent Custom
TCGA-HZ-A49I-01,TCGA-HZ-A49I,1,01,Agilent Custom
TCGA-HZ-A4BH-01,TCGA-HZ-A4BH,1,01,Agilent Custom
TCGA-HV-AA8V-01,TCGA-HV-AA8V,1,01,Agilent Custom
TCGA-3A-A9I5-01,TCGA-3A-A9I5,1,01,Agilent Custom
TCGA-IB-7646-01,TCGA-IB-7646,1,01,Agilent Custom
TCGA-FB-AAPQ-01,TCGA-FB-AAPQ,1,01,Agilent Custom
TCGA-SP-A6QC-01,TCGA-SP-A6QC,1,01,Agilent Custom
TCGA-WB-A817-01,TCGA-WB-A817,1,01,Agilent Custom
TCGA-RW-A8AZ-01,TCGA-RW-A8AZ,1,01,Agilent Custom
TCGA-RW-A68B-01,TCGA-RW-A68B,1,01,Agilent Custom
TCGA-QR-A70M-01,TCGA-QR-A70M,1,01,Agilent Custom
TCGA-EJ-7125-01,TCGA-EJ-7125,1,01,Agilent Custom
TCGA-EJ-8468-01,TCGA-EJ-8468,1,01,Agilent Custom
TCGA-KK-A8I5-01,TCGA-KK-A8I5,1,01,Agilent Custom
TCGA-ZG-A9L1-01,TCGA-ZG-A9L1,1,01,Agilent Custom
TCGA-ZG-A9L5-01,TCGA-ZG-A9L5,1,01,Agilent Custom
TCGA-V1-A9Z7-01,TCGA-V1-A9Z7,1,01,Agilent Custom
TCGA-YL-A8HM-01,TCGA-YL-A8HM,1,01,Agilent Custom
TCGA-V1-A9Z8-01,TCGA-V1-A9Z8,1,01,Agilent Custom
TCGA-HC-A6HY-01,TCGA-HC-A6HY,1,01,Agilent Custom
TCGA-G9-6342-01,TCGA-G9-6342,1,01,Agilent Custom
TCGA-KK-A7AQ-01,TCGA-KK-A7AQ,1,01,Agilent Custom
TCGA-HC-A6AQ-01,TCGA-HC-A6AQ,1,01,Agilent Custom
TCGA-EJ-7793-01,TCGA-EJ-7793,1,01,Agilent Custom
TCGA-EJ-7782-01,TCGA-EJ-7782,1,01,Agilent Custom
TCGA-HC-A8CY-01,TCGA-HC-A8CY,1,01,Agilent Custom
TCGA-V1-A9OQ-01,TCGA-V1-A9OQ,1,01,Agilent Custom
TCGA-V1-A9O9-01,TCGA-V1-A9O9,1,01,Agilent Custom
TCGA-J4-A67L-01,TCGA-J4-A67L,1,01,Agilent Custom
TCGA-XQ-A8TA-01,TCGA-XQ-A8TA,1,01,Agilent Custom
TCGA-HC-7230-01,TCGA-HC-7230,1,01,Agilent Custom
TCGA-G9-6369-01,TCGA-G9-6369,1,01,Agilent Custom
TCGA-HC-7211-01,TCGA-HC-7211,1,01,Agilent Custom
TCGA-EJ-5516-01,TCGA-EJ-5516,1,01,Agilent Custom
TCGA-ZG-A9LM-01,TCGA-ZG-A9LM,1,01,Agilent Custom
TCGA-J4-A67K-01,TCGA-J4-A67K,1,01,Agilent Custom
TCGA-TP-A8TV-01,TCGA-TP-A8TV,1,01,Agilent Custom
TCGA-J4-A83N-01,TCGA-J4-A83N,1,01,Agilent Custom
TCGA-EJ-5515-01,TCGA-EJ-5515,1,01,Agilent Custom
TCGA-H9-7775-01,TCGA-H9-7775,1,01,Agilent Custom
TCGA-G9-6339-01,TCGA-G9-6339,1,01,Agilent Custom
TCGA-G9-6348-01,TCGA-G9-6348,1,01,Agilent Custom
TCGA-CH-5765-01,TCGA-CH-5765,1,01,Agilent Custom
TCGA-G9-6377-01,TCGA-G9-6377,1,01,Agilent Custom
TCGA-CH-5788-01,TCGA-CH-5788,1,01,Agilent Custom
TCGA-G9-6336-01,TCGA-G9-6336,1,01,Agilent Custom
TCGA-HC-7818-01,TCGA-HC-7818,1,01,Agilent Custom
TCGA-EJ-5497-01,TCGA-EJ-5497,1,01,Agilent Custom
TCGA-VN-A88N-01,TCGA-VN-A88N,1,01,Agilent Custom
TCGA-CH-5746-01,TCGA-CH-5746,1,01,Agilent Custom
TCGA-V1-A9OH-01,TCGA-V1-A9OH,1,01,Agilent Custom
TCGA-HC-7749-01,TCGA-HC-7749,1,01,Agilent Custom
TCGA-HC-7075-01,TCGA-HC-7075,1,01,Agilent Custom
TCGA-Y6-A9XI-01,TCGA-Y6-A9XI,1,01,Agilent Custom
TCGA-M7-A71Z-01,TCGA-M7-A71Z,1,01,Agilent Custom
TCGA-CH-5790-01,TCGA-CH-5790,1,01,Agilent Custom
TCGA-J4-A83L-01,TCGA-J4-A83L,1,01,Agilent Custom
TCGA-G9-6354-01,TCGA-G9-6354,1,01,Agilent Custom
TCGA-XJ-A83F-01,TCGA-XJ-A83F,1,01,Agilent Custom
TCGA-G9-7525-01,TCGA-G9-7525,1,01,Agilent Custom
TCGA-XK-AAIW-01,TCGA-XK-AAIW,1,01,Agilent Custom
TCGA-YL-A9WH-01,TCGA-YL-A9WH,1,01,Agilent Custom
TCGA-HC-7819-01,TCGA-HC-7819,1,01,Agilent Custom
TCGA-EJ-7330-01,TCGA-EJ-7330,1,01,Agilent Custom
TCGA-VN-A88R-01,TCGA-VN-A88R,1,01,Agilent Custom
TCGA-J4-A83J-01,TCGA-J4-A83J,1,01,Agilent Custom
TCGA-EJ-A6RA-01,TCGA-EJ-A6RA,1,01,Agilent Custom
TCGA-HC-7748-01,TCGA-HC-7748,1,01,Agilent Custom
TCGA-KC-A7FE-01,TCGA-KC-A7FE,1,01,Agilent Custom
TCGA-KK-A8IF-01,TCGA-KK-A8IF,1,01,Agilent Custom
TCGA-HC-7081-01,TCGA-HC-7081,1,01,Agilent Custom
TCGA-EJ-AB20-01,TCGA-EJ-AB20,1,01,Agilent Custom
TCGA-HC-7736-01,TCGA-HC-7736,1,01,Agilent Custom
TCGA-G9-A9S4-01,TCGA-G9-A9S4,1,01,Agilent Custom
TCGA-HI-7170-01,TCGA-HI-7170,1,01,Agilent Custom
TCGA-G9-7523-01,TCGA-G9-7523,1,01,Agilent Custom
TCGA-FC-A4JI-01,TCGA-FC-A4JI,1,01,Agilent Custom
TCGA-HC-A9TH-01,TCGA-HC-A9TH,1,01,Agilent Custom
TCGA-KK-A7AZ-01,TCGA-KK-A7AZ,1,01,Agilent Custom
TCGA-ZG-A9ND-01,TCGA-ZG-A9ND,1,01,Agilent Custom
TCGA-HC-A631-01,TCGA-HC-A631,1,01,Agilent Custom
TCGA-KK-A8ID-01,TCGA-KK-A8ID,1,01,Agilent Custom
TCGA-EJ-8474-01,TCGA-EJ-8474,1,01,Agilent Custom
TCGA-FC-A66V-01,TCGA-FC-A66V,1,01,Agilent Custom
TCGA-CH-5745-01,TCGA-CH-5745,1,01,Agilent Custom
TCGA-KK-A6E5-01,TCGA-KK-A6E5,1,01,Agilent Custom
TCGA-G9-6370-01,TCGA-G9-6370,1,01,Agilent Custom
TCGA-G9-6366-01,TCGA-G9-6366,1,01,Agilent Custom
TCGA-ZG-A9LN-01,TCGA-ZG-A9LN,1,01,Agilent Custom
TCGA-H9-A6BY-01,TCGA-H9-A6BY,1,01,Agilent Custom
TCGA-EJ-5507-01,TCGA-EJ-5507,1,01,Agilent Custom
TCGA-EJ-5504-01,TCGA-EJ-5504,1,01,Agilent Custom
TCGA-EJ-7115-01,TCGA-EJ-7115,1,01,Agilent Custom
TCGA-VN-A88M-01,TCGA-VN-A88M,1,01,Agilent Custom
TCGA-XK-AAK1-01,TCGA-XK-AAK1,1,01,Agilent Custom
TCGA-J4-A6G3-01,TCGA-J4-A6G3,1,01,Agilent Custom
TCGA-HC-7820-01,TCGA-HC-7820,1,01,Agilent Custom
TCGA-J4-A67M-01,TCGA-J4-A67M,1,01,Agilent Custom
TCGA-YL-A8SC-01,TCGA-YL-A8SC,1,01,Agilent Custom
TCGA-HC-7213-01,TCGA-HC-7213,1,01,Agilent Custom
TCGA-J4-A6M7-01,TCGA-J4-A6M7,1,01,Agilent Custom
TCGA-FC-A6HD-01,TCGA-FC-A6HD,1,01,Agilent Custom
TCGA-EJ-5499-01,TCGA-EJ-5499,1,01,Agilent Custom
TCGA-EJ-5496-01,TCGA-EJ-5496,1,01,Agilent Custom
TCGA-KK-A8IA-01,TCGA-KK-A8IA,1,01,Agilent Custom
TCGA-HC-7821-01,TCGA-HC-7821,1,01,Agilent Custom
TCGA-KC-A7F6-01,TCGA-KC-A7F6,1,01,Agilent Custom
TCGA-V1-A8MJ-01,TCGA-V1-A8MJ,1,01,Agilent Custom
TCGA-ZG-A9L9-01,TCGA-ZG-A9L9,1,01,Agilent Custom
TCGA-CH-5744-01,TCGA-CH-5744,1,01,Agilent Custom
TCGA-EJ-7321-01,TCGA-EJ-7321,1,01,Agilent Custom
TCGA-HC-7744-01,TCGA-HC-7744,1,01,Agilent Custom
TCGA-VP-A87E-01,TCGA-VP-A87E,1,01,Agilent Custom
TCGA-EJ-7123-01,TCGA-EJ-7123,1,01,Agilent Custom
TCGA-HC-A48F-01,TCGA-HC-A48F,1,01,Agilent Custom
TCGA-EJ-7786-01,TCGA-EJ-7786,1,01,Agilent Custom
TCGA-HC-7077-01,TCGA-HC-7077,1,01,Agilent Custom
TCGA-G9-6499-01,TCGA-G9-6499,1,01,Agilent Custom
TCGA-G9-6365-01,TCGA-G9-6365,1,01,Agilent Custom
TCGA-J4-AAU2-01,TCGA-J4-AAU2,1,01,Agilent Custom
TCGA-XJ-A83H-01,TCGA-XJ-A83H,1,01,Agilent Custom
TCGA-J4-A83M-01,TCGA-J4-A83M,1,01,Agilent Custom
TCGA-J4-A83I-01,TCGA-J4-A83I,1,01,Agilent Custom
TCGA-XK-AAIV-01,TCGA-XK-AAIV,1,01,Agilent Custom
TCGA-KK-A8IK-01,TCGA-KK-A8IK,1,01,Agilent Custom
TCGA-YL-A8SL-01,TCGA-YL-A8SL,1,01,Agilent Custom
TCGA-KK-A59Z-01,TCGA-KK-A59Z,1,01,Agilent Custom
TCGA-YJ-A8SW-01,TCGA-YJ-A8SW,1,01,Agilent Custom
TCGA-HC-7079-01,TCGA-HC-7079,1,01,Agilent Custom
TCGA-J4-AATZ-01,TCGA-J4-AATZ,1,01,Agilent Custom
TCGA-EJ-7328-01,TCGA-EJ-7328,1,01,Agilent Custom
TCGA-EJ-7317-01,TCGA-EJ-7317,1,01,Agilent Custom
TCGA-EJ-5525-01,TCGA-EJ-5525,1,01,Agilent Custom
TCGA-EJ-A7NG-01,TCGA-EJ-A7NG,1,01,Agilent Custom
TCGA-EJ-7318-01,TCGA-EJ-7318,1,01,Agilent Custom
TCGA-KK-A6E2-01,TCGA-KK-A6E2,1,01,Agilent Custom
TCGA-KK-A7AP-01,TCGA-KK-A7AP,1,01,Agilent Custom
TCGA-VP-A876-01,TCGA-VP-A876,1,01,Agilent Custom
TCGA-ZG-A9L6-01,TCGA-ZG-A9L6,1,01,Agilent Custom
TCGA-XK-AAJ3-01,TCGA-XK-AAJ3,1,01,Agilent Custom
TCGA-YL-A8SP-01,TCGA-YL-A8SP,1,01,Agilent Custom
TCGA-G9-A9S0-01,TCGA-G9-A9S0,1,01,Agilent Custom
TCGA-KC-A4BV-01,TCGA-KC-A4BV,1,01,Agilent Custom
TCGA-VP-A875-01,TCGA-VP-A875,1,01,Agilent Custom
TCGA-KK-A6E7-01,TCGA-KK-A6E7,1,01,Agilent Custom
TCGA-XK-AAJP-01,TCGA-XK-AAJP,1,01,Agilent Custom
TCGA-G9-6371-01,TCGA-G9-6371,1,01,Agilent Custom
TCGA-HC-A6AN-01,TCGA-HC-A6AN,1,01,Agilent Custom
TCGA-EJ-5505-01,TCGA-EJ-5505,1,01,Agilent Custom
TCGA-J4-A67Q-01,TCGA-J4-A67Q,1,01,Agilent Custom
TCGA-EJ-5514-01,TCGA-EJ-5514,1,01,Agilent Custom
TCGA-EJ-5506-01,TCGA-EJ-5506,1,01,Agilent Custom
TCGA-V1-A8MF-01,TCGA-V1-A8MF,1,01,Agilent Custom
TCGA-VN-A88O-01,TCGA-VN-A88O,1,01,Agilent Custom
TCGA-EJ-5502-01,TCGA-EJ-5502,1,01,Agilent Custom
TCGA-YL-A8SF-01,TCGA-YL-A8SF,1,01,Agilent Custom
TCGA-KK-A8IJ-01,TCGA-KK-A8IJ,1,01,Agilent Custom
TCGA-CH-5748-01,TCGA-CH-5748,1,01,Agilent Custom
TCGA-YL-A8SQ-01,TCGA-YL-A8SQ,1,01,Agilent Custom
TCGA-HC-7212-01,TCGA-HC-7212,1,01,Agilent Custom
TCGA-ZG-A9LZ-01,TCGA-ZG-A9LZ,1,01,Agilent Custom
TCGA-EJ-5542-01,TCGA-EJ-5542,1,01,Agilent Custom
TCGA-MG-AAMC-01,TCGA-MG-AAMC,1,01,Agilent Custom
TCGA-EJ-7315-01,TCGA-EJ-7315,1,01,Agilent Custom
TCGA-V1-A9OY-01,TCGA-V1-A9OY,1,01,Agilent Custom
TCGA-HC-7747-01,TCGA-HC-7747,1,01,Agilent Custom
TCGA-FC-A5OB-01,TCGA-FC-A5OB,1,01,Agilent Custom
TCGA-CH-5762-01,TCGA-CH-5762,1,01,Agilent Custom
TCGA-J9-A8CL-01,TCGA-J9-A8CL,1,01,Agilent Custom
TCGA-G9-6378-01,TCGA-G9-6378,1,01,Agilent Custom
TCGA-KK-A6E1-01,TCGA-KK-A6E1,1,01,Agilent Custom
TCGA-J4-A6G1-01,TCGA-J4-A6G1,1,01,Agilent Custom
TCGA-G9-6347-01,TCGA-G9-6347,1,01,Agilent Custom
TCGA-G9-6343-01,TCGA-G9-6343,1,01,Agilent Custom
TCGA-HC-A76X-01,TCGA-HC-A76X,1,01,Agilent Custom
TCGA-V1-A9ZG-01,TCGA-V1-A9ZG,1,01,Agilent Custom
TCGA-KC-A4BL-01,TCGA-KC-A4BL,1,01,Agilent Custom
TCGA-YL-A8SO-01,TCGA-YL-A8SO,1,01,Agilent Custom
TCGA-J9-A8CN-01,TCGA-J9-A8CN,1,01,Agilent Custom
TCGA-KC-A7FD-01,TCGA-KC-A7FD,1,01,Agilent Custom
TCGA-KC-A7F3-01,TCGA-KC-A7F3,1,01,Agilent Custom
TCGA-CH-5741-01,TCGA-CH-5741,1,01,Agilent Custom
TCGA-J4-8200-01,TCGA-J4-8200,1,01,Agilent Custom
TCGA-EJ-5532-01,TCGA-EJ-5532,1,01,Agilent Custom
TCGA-G9-7522-01,TCGA-G9-7522,1,01,Agilent Custom
TCGA-CH-5738-01,TCGA-CH-5738,1,01,Agilent Custom
TCGA-2A-A8VX-01,TCGA-2A-A8VX,1,01,Agilent Custom
TCGA-FC-A8O0-01,TCGA-FC-A8O0,1,01,Agilent Custom
TCGA-HI-7171-01,TCGA-HI-7171,1,01,Agilent Custom
TCGA-CH-5768-01,TCGA-CH-5768,1,01,Agilent Custom
TCGA-EB-A3XC-01,TCGA-EB-A3XC,1,01,Agilent Custom
TCGA-BF-AAP6-01,TCGA-BF-AAP6,1,01,Agilent Custom
TCGA-D9-A3Z4-01,TCGA-D9-A3Z4,1,01,Agilent Custom
TCGA-VQ-A91D-01,TCGA-VQ-A91D,1,01,Agilent Custom
TCGA-B7-A5TI-01,TCGA-B7-A5TI,1,01,Agilent Custom
TCGA-HU-A4G3-01,TCGA-HU-A4G3,1,01,Agilent Custom
TCGA-BR-8291-01,TCGA-BR-8291,1,01,Agilent Custom
TCGA-VQ-A928-01,TCGA-VQ-A928,1,01,Agilent Custom
TCGA-BR-7703-01,TCGA-BR-7703,1,01,Agilent Custom
TCGA-CG-5726-01,TCGA-CG-5726,1,01,Agilent Custom
TCGA-KB-A93G-01,TCGA-KB-A93G,1,01,Agilent Custom
TCGA-RD-A8N1-01,TCGA-RD-A8N1,1,01,Agilent Custom
TCGA-BR-A4IY-01,TCGA-BR-A4IY,1,01,Agilent Custom
TCGA-BR-6801-01,TCGA-BR-6801,1,01,Agilent Custom
TCGA-D7-6525-01,TCGA-D7-6525,1,01,Agilent Custom
TCGA-BR-A4J1-01,TCGA-BR-A4J1,1,01,Agilent Custom
TCGA-VQ-A8PP-01,TCGA-VQ-A8PP,1,01,Agilent Custom
TCGA-D7-6521-01,TCGA-D7-6521,1,01,Agilent Custom
TCGA-F1-6177-01,TCGA-F1-6177,1,01,Agilent Custom
TCGA-VQ-A8PE-01,TCGA-VQ-A8PE,1,01,Agilent Custom
TCGA-VQ-AA6B-01,TCGA-VQ-AA6B,1,01,Agilent Custom
TCGA-D7-A4YX-01,TCGA-D7-A4YX,1,01,Agilent Custom
TCGA-CG-5734-01,TCGA-CG-5734,1,01,Agilent Custom
TCGA-BR-4294-01,TCGA-BR-4294,1,01,Agilent Custom
TCGA-D7-A4YT-01,TCGA-D7-A4YT,1,01,Agilent Custom
TCGA-FP-7998-01,TCGA-FP-7998,1,01,Agilent Custom
TCGA-HU-A4H8-01,TCGA-HU-A4H8,1,01,Agilent Custom
TCGA-FP-A8CX-01,TCGA-FP-A8CX,1,01,Agilent Custom
TCGA-VQ-A8P3-01,TCGA-VQ-A8P3,1,01,Agilent Custom
TCGA-VQ-AA64-01,TCGA-VQ-AA64,1,01,Agilent Custom
TCGA-D7-A4YY-01,TCGA-D7-A4YY,1,01,Agilent Custom
TCGA-HU-A4HB-01,TCGA-HU-A4HB,1,01,Agilent Custom
TCGA-VQ-A927-01,TCGA-VQ-A927,1,01,Agilent Custom
TCGA-VQ-A923-01,TCGA-VQ-A923,1,01,Agilent Custom
TCGA-BR-6565-01,TCGA-BR-6565,1,01,Agilent Custom
TCGA-HU-8608-01,TCGA-HU-8608,1,01,Agilent Custom
TCGA-HU-A4GU-01,TCGA-HU-A4GU,1,01,Agilent Custom
TCGA-BR-4366-01,TCGA-BR-4366,1,01,Agilent Custom
TCGA-BR-6802-01,TCGA-BR-6802,1,01,Agilent Custom
TCGA-BR-8289-01,TCGA-BR-8289,1,01,Agilent Custom
TCGA-D7-6522-01,TCGA-D7-6522,1,01,Agilent Custom
TCGA-VQ-A91A-01,TCGA-VQ-A91A,1,01,Agilent Custom
TCGA-CG-4437-01,TCGA-CG-4437,1,01,Agilent Custom
TCGA-VQ-A8PF-01,TCGA-VQ-A8PF,1,01,Agilent Custom
TCGA-BR-8591-01,TCGA-BR-8591,1,01,Agilent Custom
TCGA-BR-8676-01,TCGA-BR-8676,1,01,Agilent Custom
TCGA-CD-A4MJ-01,TCGA-CD-A4MJ,1,01,Agilent Custom
TCGA-VQ-A92D-01,TCGA-VQ-A92D,1,01,Agilent Custom
TCGA-CD-5801-01,TCGA-CD-5801,1,01,Agilent Custom
TCGA-FP-A4BE-01,TCGA-FP-A4BE,1,01,Agilent Custom
TCGA-BR-7851-01,TCGA-BR-7851,1,01,Agilent Custom
TCGA-VQ-AA69-01,TCGA-VQ-AA69,1,01,Agilent Custom
TCGA-VQ-A91U-01,TCGA-VQ-A91U,1,01,Agilent Custom
TCGA-BR-A4PF-01,TCGA-BR-A4PF,1,01,Agilent Custom
TCGA-D7-A6EZ-01,TCGA-D7-A6EZ,1,01,Agilent Custom
TCGA-RD-A8N5-01,TCGA-RD-A8N5,1,01,Agilent Custom
TCGA-D7-5578-01,TCGA-D7-5578,1,01,Agilent Custom
TCGA-BR-7715-01,TCGA-BR-7715,1,01,Agilent Custom
TCGA-BR-A44U-01,TCGA-BR-A44U,1,01,Agilent Custom
