sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,autosome_median_gene_level_ratio,ratio_ne_e,ratio_ne_a,ratio_e_a,XIST_TPM,Classification,Secondary_Class
TCGA-AC-A6IX-09,0.998344149,0.924888659,0.895106308,1.0794209,1.115335843,1.033272418,94.07058492,BRCA,
TCGA-AR-A0TZ-01,1.115955515,0.935535745,0.775662162,1.192851818,1.43871336,1.206112391,206.0570479,BRCA,
TCGA-EW-A1P6-01,0.717929793,0.611502576,0.657193545,1.17404214,1.092417597,0.930475627,88.35868238,BRCA,
TCGA-AR-A24W-01,1.115245222,0.94773546,0.786852083,1.176747382,1.417350537,1.204464575,56.00951381,BRCA,
TCGA-A7-A0D9-01,0.815255811,0.955761207,0.745308334,0.852991108,1.093850389,1.282370213,104.7132357,BRCA,
TCGA-D8-A1XK-01,1.150132707,0.752842141,0.635449709,1.527720945,1.809950797,1.184739139,90.2903563,BRCA,
TCGA-A2-A0T5-01,0.625334978,0.589013357,0.607438033,1.061665191,1.029462997,0.969668221,35.39073944,BRCA,
TCGA-AO-A0J2-01,0.789138333,0.60243311,0.542811295,1.309918594,1.453798659,1.109838936,77.59006341,BRCA,
TCGA-AR-A24U-01,0.819736183,0.931336111,0.653602213,0.880172231,1.25418208,1.424928026,25.16069729,BRCA,
TCGA-AC-A8OS-01,0.847272289,0.83174226,0.762976257,1.018671684,1.110483165,1.090128628,197.2798777,BRCA,
TCGA-LL-A740-01,0.716297093,0.689134449,0.676395022,1.039415595,1.05899226,1.0188343,68.56973303,BRCA,
TCGA-BH-A0BM-01,0.637997047,0.567167148,0.56948961,1.124883641,1.120296202,0.995921854,149.5620147,BRCA,
TCGA-E9-A247-01,0.745258297,0.523906776,0.671434707,1.422501732,1.109949023,0.780279557,152.3557353,BRCA,
TCGA-A2-A0YF-01,0.907740566,0.798150655,0.672958009,1.137304794,1.348881437,1.18603337,117.2870565,BRCA,
TCGA-BH-A18L-01,0.785954412,0.538284712,0.618680024,1.460109111,1.270373022,0.870053487,47.1896969,BRCA,
TCGA-A8-A08X-01,0.499985794,0.439300198,0.432089779,1.138141518,1.157134046,1.016687317,10.17107314,BRCA,
TCGA-BH-A18H-01,0.744858999,0.709445314,0.611046132,1.049917429,1.218989795,1.161033966,164.9174215,BRCA,
TCGA-E2-A1LB-01,0.705724727,0.695192325,0.573625979,1.015150343,1.230287248,1.211926151,84.4894909,BRCA,
TCGA-D8-A1XA-01,1.022017637,0.727627509,0.730097739,1.404589059,1.399836737,0.996616576,14.47107306,BRCA,
TCGA-E9-A1R3-01,1.216905194,1.226181789,0.771725363,0.992434568,1.57686303,1.588883621,167.7419823,BRCA,
TCGA-A2-A0CM-01,1.027804757,0.644740001,0.717979661,1.594138343,1.4315235,0.897992013,25.8018034,BRCA,
TCGA-C8-A12Q-01,1.159361107,0.890483787,0.755103567,1.301945216,1.535367011,1.179286956,16.54129178,BRCA,
TCGA-A8-A08J-01,0.882542883,0.719041374,0.680470117,1.22738818,1.296960529,1.056683249,82.65327042,BRCA,
TCGA-E2-A14S-01,0.762436597,0.70505938,0.688759727,1.08137927,1.106970351,1.023665224,227.0081054,BRCA,
TCGA-BH-A0C3-01,0.971540322,0.924126079,0.784927678,1.051307115,1.237745017,1.177339142,125.3136708,BRCA,
TCGA-D8-A1JM-01,0.693877371,1.013002082,0.557619621,0.684971317,1.244356089,1.8166543,41.13230455,BRCA,
TCGA-AN-A0AJ-01,0.783172827,0.620236849,0.610308287,1.26269961,1.283241345,1.016268109,18.34099497,BRCA,
TCGA-AR-A24P-01,1.024945892,0.963561188,0.801175976,1.063706078,1.27930183,1.202683576,86.40842022,BRCA,
TCGA-AQ-A04J-01,0.869653444,0.841713102,0.725161528,1.033194615,1.199254801,1.160724983,100.9641985,BRCA,
TCGA-E2-A15I-01,1.088429339,1.057673816,0.912503288,1.029078458,1.192794978,1.159090416,397.0013216,BRCA,
TCGA-A2-A3KD-01,0.891296963,0.678487708,0.754570765,1.313652336,1.181197317,0.899170415,49.88036095,BRCA,
TCGA-AO-A0J4-01,0.83261238,0.525558644,0.733186556,1.584242576,1.135607811,0.716814349,15.32059051,BRCA,
TCGA-AC-A2FE-01,0.869143756,0.851170026,0.787425428,1.021116497,1.103779133,1.080953187,90.32165398,BRCA,
TCGA-BH-A1FE-09,1.154345853,0.990559342,0.859300862,1.1653475,1.343354702,1.152750318,82.72500402,BRCA,
TCGA-D8-A27I-01,1.035859463,0.801431717,0.913192152,1.292511191,1.134328039,0.877615642,49.97033553,BRCA,
TCGA-D8-A141-01,0.886218919,0.891525293,0.813755955,0.994047982,1.089047538,1.09556838,223.2784184,BRCA,
TCGA-AN-A0AK-01,0.512041791,0.590713018,0.545391012,0.866819885,0.938852639,1.083100024,15.18105344,BRCA,
TCGA-AR-A2LE-01,0.539308794,0.520234286,0.524504981,1.036665226,1.028224352,0.991857666,90.10279786,BRCA,
TCGA-BH-A0B9-01,0.723253753,0.517850463,0.601803301,1.396645952,1.201810877,0.860497877,13.18111035,BRCA,
TCGA-EW-A424-01,0.759529218,0.57919754,0.667900305,1.311347451,1.137189506,0.867191609,334.3464525,BRCA,
TCGA-B6-A1KF-01,0.932771758,0.975402173,0.565231019,0.956294526,1.650248707,1.72566993,3.091056447,BRCA,
TCGA-AR-A24T-01,1.107386012,1.018667386,0.787030913,1.087092831,1.407042587,1.294316868,99.60180623,BRCA,
TCGA-BH-A0DQ-01,0.961468847,0.809841494,0.722378375,1.187230902,1.330976785,1.121076602,75.05103175,BRCA,
TCGA-B6-A0X1-01,1.325578492,1.538946266,0.764291961,0.86135463,1.73438759,2.013558096,151.6288009,BRCA,
TCGA-E2-A14V-01,0.970566707,0.694685215,0.688239281,1.39713166,1.410216961,1.009365833,66.19269016,BRCA,
TCGA-EW-A1P0-01,0.775517684,0.664418736,0.670109928,1.167212244,1.157299201,0.991507077,8.820741876,BRCA,
TCGA-E9-A1R7-01,0.803614337,0.627123452,0.60375964,1.281429253,1.331016987,1.038697207,7.790954018,BRCA,
TCGA-E9-A22G-01,0.766517046,0.619204351,0.564715225,1.237906428,1.357351479,1.096489564,6.02098699,BRCA,
TCGA-E9-A1R0-01,0.888120814,0.76161921,0.73557864,1.166095605,1.207377112,1.035401477,68.97970243,BRCA,
TCGA-OL-A66L-01,0.441199422,0.351917801,0.49606953,1.253700213,0.889390288,0.709412249,278.8605418,BRCA,
TCGA-A8-A09M-01,0.647020901,0.715236985,0.624437709,0.904624502,1.036165644,1.145409662,122.4034151,BRCA,
TCGA-A2-A0YG-01,0.822318296,0.708184802,0.711064211,1.161163433,1.156461376,0.995950564,112.493669,BRCA,
TCGA-A8-A06T-01,1.055159014,0.842110889,0.730092701,1.252992958,1.445239779,1.153430089,173.0325925,BRCA,
TCGA-E9-A1ND-01,0.977916739,0.812611057,0.62897502,1.203425341,1.554778342,1.291960779,110.3696732,BRCA,
TCGA-AR-A0TU-01,0.975603421,0.636610389,0.582939062,1.532496858,1.673594179,1.092070219,334.0453115,BRCA,
TCGA-E9-A245-01,0.782654752,0.788747532,0.981700945,0.992275373,0.797243556,0.803449906,73.05950126,BRCA,
TCGA-D8-A1XB-01,1.107105647,1.076905762,0.862726392,1.028043202,1.283263915,1.248258743,215.7175884,BRCA,
TCGA-BH-A204-01,0.8853464,0.882077972,0.619156968,1.003705374,1.429922371,1.424643536,112.4624834,BRCA,
TCGA-E9-A248-01,0.70191771,0.61346677,0.657607476,1.144182122,1.067380977,0.932876818,73.36906527,BRCA,
TCGA-E9-A295-01,0.781804319,0.748029586,0.665086872,1.045151601,1.175492033,1.124709594,56.77956928,BRCA,
TCGA-EW-A1J2-01,1.1419233,1.068029747,0.943409649,1.069186793,1.210421476,1.132095424,170.6149196,BRCA,
TCGA-AO-A0J9-01,0.382580443,0.285012439,0.431324089,1.342328932,0.886990671,0.660784886,91.43027157,BRCA,
TCGA-C8-A278-01,0.63902123,0.64059456,0.555441498,0.997543954,1.150474411,1.153306986,95.17429018,BRCA,
TCGA-A2-A0CY-01,0.408015406,0.248376313,0.381882361,1.642730745,1.068432187,0.650400067,6.701109585,BRCA,
TCGA-BH-A0DL-01,0.664305787,0.414288926,0.651979005,1.603484298,1.018906716,0.635432925,219.9451533,BRCA,
TCGA-C8-A12L-01,0.924207745,0.937783561,0.670483222,0.985523508,1.378420391,1.3986682,90.99403063,BRCA,
TCGA-A7-A26H-01,0.867691798,0.831750715,0.784141294,1.043211364,1.106550318,1.06071536,175.1928395,BRCA,
TCGA-B6-A0IA-01,0.397079388,0.384074966,0.386963697,1.033859071,1.026141189,0.992534879,30.02099732,BRCA,
TCGA-E9-A3HO-01,0.546847984,0.327223937,0.531387338,1.671173537,1.029094871,0.615791747,78.41186124,BRCA,
TCGA-A1-A0SF-01,0.782148222,0.683172985,0.667725217,1.144875807,1.171362414,1.023134918,31.2005596,BRCA,
TCGA-E2-A1IF-01,0.6306816,0.576976747,0.615750543,1.093079752,1.024248549,0.937030025,187.1303821,BRCA,
TCGA-XX-A89A-01,0.873158195,0.790809543,0.789939121,1.104132091,1.105348718,1.001101885,178.2551564,BRCA,
TCGA-EW-A1IX-01,1.069035699,1.070803169,0.868037093,0.998349398,1.231555319,1.233591488,145.6033764,BRCA,
TCGA-AR-A1AU-01,0.940146467,0.905374211,0.775765433,1.038406502,1.21189528,1.167072123,96.79093282,BRCA,
TCGA-A7-A5ZV-01,0.764538488,0.51437773,0.559922063,1.486336683,1.365437332,0.918659514,76.79284541,BRCA,
TCGA-EW-A1OY-01,0.874549796,0.682254769,0.564240537,1.281852228,1.549959173,1.209155891,41.38970325,BRCA,
TCGA-EW-A1OZ-01,0.615962834,0.442281736,0.558810383,1.392693355,1.102275213,0.791470147,11.75090528,BRCA,
TCGA-A1-A0SP-01,0.628639796,0.451520451,0.630055957,1.392273138,0.997752325,0.716635477,6.241098581,BRCA,
TCGA-UL-AAZ6-01,0.532329198,0.498088623,0.526227889,1.068743942,1.011594423,0.946526464,200.8256868,BRCA,
TCGA-C8-A135-01,0.694967484,0.727271794,0.576105543,0.955581516,1.206319732,1.262393329,10.54070896,BRCA,
TCGA-B6-A0RL-01,0.872604646,0.635887236,0.703915772,1.37226319,1.239643549,0.903356994,150.7067265,BRCA,
TCGA-BH-A0E9-01,1.118880757,1.055850447,0.886340658,1.059696248,1.262359734,1.191246771,122.9731891,BRCA,
TCGA-D8-A1XF-01,0.503220724,0.379615009,0.615836482,1.32560808,0.817133669,0.616421761,12.7109504,BRCA,
TCGA-AR-A24V-01,0.97653742,0.797695402,0.749255987,1.224198382,1.303342832,1.064650021,75.36903417,BRCA,
TCGA-E2-A1IG-01,0.845899517,0.776903637,0.730094978,1.088808802,1.158615718,1.064113109,201.0624692,BRCA,
TCGA-AN-A0AM-01,0.661251502,0.673906497,0.596941,0.981221438,1.107733431,1.128933173,59.14154387,BRCA,
TCGA-A2-A1G6-01,0.998985076,0.792832249,0.777722842,1.260020739,1.28450011,1.019427753,128.783147,BRCA,
TCGA-A2-A0CR-01,0.458517705,0.355892724,0.477841825,1.288359313,0.959559589,0.744791907,166.8953559,BRCA,
TCGA-AC-A3QQ-01,0.307345416,0.257423257,0.443009548,1.193930261,0.693767025,0.58107835,91.31933142,BRCA,
TCGA-E9-A54X-01,0.701147288,0.502874565,0.580313905,1.394278688,1.208220727,0.866556118,194.4155763,BRCA,
TCGA-E2-A15O-01,0.820871785,0.8328799,0.735274014,0.985582417,1.116416151,1.132747634,212.4824682,BRCA,
TCGA-A8-A0A4-01,0.997949203,0.87304301,0.86798409,1.143069919,1.149732137,1.005828356,89.64181782,BRCA,
TCGA-B6-A0RO-01,0.804814619,0.651392739,0.56168286,1.235528999,1.432863055,1.159716248,25.76070194,BRCA,
TCGA-BH-A0C1-01,1.102154494,0.95076097,0.773326543,1.159234055,1.425212291,1.229443084,38.47101531,BRCA,
TCGA-E2-A107-01,0.691762924,0.577826131,0.614974861,1.197181794,1.124863743,0.939593092,83.78383405,BRCA,
TCGA-LL-A7T0-01,0.598212289,0.725327162,0.625015265,0.824748224,0.957116286,1.160495115,410.3183885,BRCA,
TCGA-OL-A66N-01,0.495823401,0.373328453,0.53106652,1.328115756,0.933637091,0.702978702,145.3109891,BRCA,
TCGA-AN-A046-01,0.589754799,0.659331122,0.559177448,0.894474383,1.054682733,1.179108929,115.8649182,BRCA,
TCGA-BH-A0B6-01,0.689856973,0.660159123,0.554374102,1.044985896,1.244388889,1.190818836,4.89090011,BRCA,
TCGA-AC-A3EH-01,0.740889346,0.757706621,0.62725318,0.977805031,1.181164751,1.207975735,41.33236469,BRCA,
TCGA-E9-A1R4-01,0.924894318,0.983346351,0.868112754,0.940558042,1.065408052,1.132740357,183.7372079,BRCA,
TCGA-D8-A1XJ-01,0.822950391,1.241280561,0.580476336,0.662984999,1.417715659,2.138382711,10.09101927,BRCA,
TCGA-D8-A4Z1-01,1.046280427,0.946068409,0.912358757,1.105924706,1.146786195,1.036947803,188.3144635,BRCA,
TCGA-EW-A3U0-01,0.889283774,0.683252588,0.697276212,1.301544684,1.275368009,0.979887993,72.54981347,BRCA,
TCGA-B6-A0WZ-01,0.592578462,0.565108159,0.591182824,1.048610699,1.002360755,0.955894076,142.0839712,BRCA,
TCGA-E2-A15R-01,0.972595076,0.954490584,0.730440801,1.018967701,1.331518002,1.306732295,130.4451957,BRCA,
TCGA-A7-A4SA-01,0.832283061,0.689669308,0.697203396,1.206785704,1.19374499,0.989193845,50.73115142,BRCA,
TCGA-B6-A0WT-01,1.025120071,0.877315348,0.791104444,1.168473882,1.295808763,1.108975376,144.6677966,BRCA,
TCGA-D8-A1JF-01,0.819631395,0.785834634,0.578681942,1.043007471,1.416376312,1.357973313,43.32116093,BRCA,
TCGA-A2-A0YC-01,0.922774056,0.839789138,0.781011443,1.098816375,1.18151157,1.07525843,96.80435183,BRCA,
TCGA-BH-A0HW-01,0.8878022,0.705141345,0.674982174,1.259041475,1.315297254,1.044681433,339.2723387,BRCA,
TCGA-BH-A6R8-01,1.06455036,0.925785921,0.660710699,1.149888257,1.611220102,1.401197109,187.6499376,BRCA,
TCGA-E9-A22E-01,0.780835195,0.581437262,0.590748801,1.342939722,1.321771951,0.984237735,57.90034342,BRCA,
TCGA-A7-A26G-01,0.995405431,0.953685218,0.726796051,1.043746314,1.369580131,1.312177215,54.89108685,BRCA,
TCGA-E9-A228-01,0.863050518,1.036288915,0.699999644,0.832828091,1.232929938,1.480413489,175.314316,BRCA,
TCGA-D8-A27G-01,1.004089565,0.783726725,0.779339659,1.281173058,1.288385049,1.005629209,21.44099571,BRCA,
TCGA-A2-A0YT-01,0.881252805,0.744547919,0.690956665,1.183607907,1.27540966,1.077560948,147.6154585,BRCA,
TCGA-Z7-A8R5-01,0.536494679,0.434007557,0.510221721,1.23614133,1.051493217,0.850625403,180.4806052,BRCA,
TCGA-A7-A26J-01,0.511032265,0.417073139,0.642303007,1.225282133,0.795624899,0.649340163,123.1269308,BRCA,
TCGA-E9-A1RB-01,0.920771782,0.624544414,0.628740506,1.474309532,1.464470275,0.993326194,21.3905252,BRCA,
TCGA-BH-A0DP-01,0.965376255,0.85350466,0.750521555,1.131073208,1.286273857,1.137215386,40.53229612,BRCA,
TCGA-A2-A0D0-01,0.588046889,0.293972482,0.452679205,2.000346719,1.299036674,0.649405757,5.421154036,BRCA,
TCGA-5L-AAT0-01,0.811977383,0.738972775,0.737547098,1.098792012,1.100915976,1.001932998,239.9184007,BRCA,
TCGA-E2-A1B1-01,1.120065397,0.906096464,0.866338062,1.236143658,1.292873355,1.04589248,124.2584368,BRCA,
TCGA-D8-A1JH-01,1.242559313,1.081219589,0.905662917,1.149220127,1.371988727,1.193843282,98.70149283,BRCA,
TCGA-GM-A2DI-01,0.982307862,0.941699474,0.76852402,1.043122449,1.278174574,1.225335122,66.76869788,BRCA,
TCGA-BH-A0GY-01,0.840556543,0.809110351,0.651610188,1.038865147,1.289968387,1.241709178,76.54307738,BRCA,
TCGA-GM-A2DM-01,0.804691074,0.72436116,0.649474396,1.1108976,1.23898814,1.115303643,49.06083897,BRCA,
TCGA-EW-A1J1-01,0.929600641,0.843571193,0.650431345,1.10198244,1.4292064,1.296941175,245.1294482,BRCA,
TCGA-E2-A1L9-01,0.869677926,0.858305324,0.775846067,1.013250066,1.120941335,1.106283012,223.108242,BRCA,
TCGA-AN-A0XR-01,0.812385147,0.817878082,0.679110968,0.993283919,1.196248014,1.204336435,181.69816,BRCA,
TCGA-LL-A73Y-01,0.848207465,0.646558787,0.865779662,1.311879881,0.979703615,0.746793688,58.63946354,BRCA,
TCGA-3C-AALI-01,0.628190585,0.754042997,0.744977727,0.833096505,0.843234049,1.012168511,28.83002135,BRCA,
TCGA-BH-A0DX-01,0.862664204,0.875880452,0.74241399,0.9849109,1.161971913,1.179773635,28.2406228,BRCA,
TCGA-AO-A12B-01,0.384582828,0.355226488,0.527797037,1.082641191,0.728656664,0.673036154,90.72322371,BRCA,
TCGA-OL-A66H-01,0.640045373,0.522297727,0.608849278,1.22544162,1.051237796,0.857844044,116.0015281,BRCA,
TCGA-A7-A0CJ-01,0.554410683,0.53833695,0.621606017,1.029858127,0.891900445,0.866042051,13.46087232,BRCA,
TCGA-HN-A2NL-01,0.771699699,0.651513198,0.582135446,1.184472856,1.325635991,1.119178024,209.9351601,BRCA,
TCGA-B6-A0RH-01,0.543001623,0.502131403,0.517839186,1.081393475,1.048591218,0.969666678,42.32094684,BRCA,
TCGA-E2-A1B0-01,0.982651102,0.872674417,0.68100844,1.126022585,1.442935277,1.281444349,38.00981241,BRCA,
TCGA-E2-A1BD-01,0.731437274,0.685359239,0.618559969,1.067231945,1.182484012,1.107991583,90.3529625,BRCA,
TCGA-E2-A15C-01,0.854344056,0.807344749,0.791125394,1.058214669,1.079909787,1.020501624,142.8740405,BRCA,
TCGA-D8-A143-01,0.998778026,0.871187988,0.645620759,1.146455231,1.5470042,1.349380384,22.68080593,BRCA,
TCGA-AR-A254-01,0.620648864,0.436305939,0.710125939,1.422508401,0.873998301,0.614406424,95.00950852,BRCA,
TCGA-B6-A0X5-01,0.811434706,0.666847058,0.669643061,1.216822802,1.211742125,0.995824637,114.8574001,BRCA,
TCGA-A1-A0SH-01,0.966270545,0.630406118,0.654914512,1.532774695,1.475414771,0.96257772,33.52115607,BRCA,
TCGA-AN-A04D-01,0.747805274,0.555899313,0.562426464,1.345217122,1.329605418,0.988394659,116.5495804,BRCA,
TCGA-AO-A03P-01,0.615523018,0.57900269,0.502986166,1.06307454,1.22373747,1.151130447,102.2601332,BRCA,
TCGA-BH-A0WA-01,0.878622457,0.645758224,0.787313531,1.360605911,1.115975304,0.820204656,171.1716539,BRCA,
TCGA-EW-A1OV-01,0.719333353,0.534183136,0.60665642,1.346604384,1.185734345,0.880536525,98.59892416,BRCA,
TCGA-D8-A1X5-01,0.79075903,0.638234017,0.709360308,1.238979761,1.114749474,0.899731786,20.1010645,BRCA,
TCGA-A8-A08B-01,0.71118627,0.66217184,0.525212783,1.074020711,1.3540917,1.260768704,18.27120653,BRCA,
TCGA-AR-A24R-01,1.140123146,0.864449807,0.741873555,1.318900341,1.536815996,1.165225261,116.5415021,BRCA,
TCGA-A1-A0SN-01,0.729653209,0.939520636,0.718687253,0.776622866,1.015258314,1.307273271,37.65057519,BRCA,
TCGA-BH-A0HK-01,0.532684284,0.435828075,0.450774477,1.222234899,1.181709061,0.966842839,23.73098371,BRCA,
TCGA-A7-A3IZ-01,0.964662576,0.890265382,0.752170061,1.083567435,1.282505946,1.183595876,190.4145616,BRCA,
TCGA-A8-A076-01,0.936066497,0.799048686,0.77027932,1.171476173,1.215229947,1.037349264,23.47087953,BRCA,
TCGA-C8-A137-01,0.702081561,0.734331671,0.526061224,0.956082366,1.334600478,1.395905339,68.91279657,BRCA,
TCGA-E2-A2P5-01,0.737088903,0.583520023,0.547909879,1.263176711,1.345273979,1.064992703,54.13913755,BRCA,
TCGA-BH-A1F5-01,0.814410697,0.70883722,0.640180807,1.148938957,1.272157316,1.107245347,281.5797939,BRCA,
TCGA-EW-A1PA-01,0.88248683,0.824796396,0.752279726,1.069945061,1.173083362,1.096395885,171.3378405,BRCA,
TCGA-C8-A26Z-01,1.025488415,1.077662023,0.71438502,0.951586298,1.435484209,1.508517106,182.0132919,BRCA,
TCGA-A8-A0AB-01,1.076062476,0.972719263,0.77087268,1.106241562,1.395901689,1.261841661,142.1036696,BRCA,
TCGA-A8-A08Z-01,1.056317226,0.870204502,0.874962389,1.213872399,1.20727158,0.994562181,133.3986263,BRCA,
TCGA-A2-A04Y-01,0.512912671,0.549960453,0.558211745,0.932635554,0.918849658,0.985218348,181.7863419,BRCA,
TCGA-E2-A1LG-01,0.454914848,0.506308272,0.572579945,0.898493809,0.794500143,0.884257782,150.7694167,BRCA,
TCGA-AR-A2LJ-01,0.477885125,0.360613141,0.485878385,1.325201638,0.983548846,0.74218807,87.05166579,BRCA,
TCGA-E2-A14T-01,0.90674792,0.703944409,0.656097769,1.288095918,1.382031708,1.072926082,86.69037989,BRCA,
TCGA-AR-A1AK-01,0.955026393,0.79981967,0.909959976,1.194052145,1.049525713,0.878961373,95.94262452,BRCA,
TCGA-AC-A5XS-01,0.678915077,0.552943975,0.616519886,1.227818923,1.10120548,0.896879383,173.8500896,BRCA,
TCGA-AO-A0JD-01,0.86275456,0.80859319,0.550347187,1.066982225,1.567655074,1.469241979,26.30016599,BRCA,
TCGA-AC-A3QP-01,0.485518158,0.401539896,0.510438633,1.209140519,0.951178313,0.786656554,38.6099291,BRCA,
TCGA-A2-A0CU-01,1.021215969,0.879331597,0.693882583,1.161354798,1.471741753,1.267262817,131.9730922,BRCA,
TCGA-A1-A0SG-01,0.831375435,0.693094744,0.739189446,1.199511961,1.124712264,0.937641558,12.24057988,BRCA,
TCGA-BH-A0AZ-01,0.827750618,0.859168626,0.660578673,0.963432082,1.253068941,1.300630282,17.38052794,BRCA,
TCGA-A2-A0SV-01,0.715727762,0.611859959,0.638565149,1.169757477,1.120837495,0.958179381,107.3441679,BRCA,
TCGA-3C-AAAU-01,1.349383207,1.135905557,0.793835846,1.187936091,1.699826499,1.430907363,13.80099138,BRCA,
TCGA-A7-A5ZW-01,0.833107301,0.711808542,0.721662953,1.17040925,1.154427143,0.986344857,80.33183907,BRCA,
TCGA-E2-A153-01,0.829530041,0.700326088,0.682165367,1.184491132,1.216024854,1.026622168,67.68198613,BRCA,
TCGA-A8-A07F-01,1.336813117,1.204481864,0.887020907,1.109865708,1.507081858,1.357895687,83.18203068,BRCA,
TCGA-AR-A2LL-01,0.816645975,0.717550606,0.736442427,1.138102271,1.108906746,0.974347185,200.1863784,BRCA,
TCGA-AO-A0JC-01,0.715003446,0.494716979,0.631204239,1.445277757,1.132760843,0.783766883,302.7325515,BRCA,
TCGA-EW-A423-01,0.600900403,0.471864716,0.544510623,1.273459071,1.103560477,0.866584959,270.0719505,BRCA,
TCGA-E2-A15A-09,1.105601591,1.082634277,0.802697703,1.021214287,1.377357362,1.348744705,182.5907734,BRCA,
TCGA-S3-A6ZH-01,0.839254457,0.716402735,0.657607476,1.171484161,1.276224021,1.089407832,10.67082637,BRCA,
TCGA-BH-A0DZ-01,0.651347705,0.577772367,0.506218255,1.127343122,1.286693434,1.141350319,20.43117116,BRCA,
TCGA-GM-A3XN-01,0.734261938,0.606236645,0.746785619,1.211180395,0.983229885,0.81179475,80.24279759,BRCA,
TCGA-GM-A2DC-01,0.639191587,0.519655797,0.595561302,1.230028781,1.0732591,0.872547956,424.8176803,BRCA,
TCGA-BH-A18Q-01,0.853276439,0.836390156,0.815909663,1.020189481,1.045797688,1.025101422,238.1620938,BRCA,
TCGA-AC-A4ZE-01,0.907387634,0.707729333,0.792649156,1.2821111,1.14475317,0.892865813,16.50121099,BRCA,
TCGA-AO-A0JJ-01,0.879384343,0.751178567,0.717981563,1.170672836,1.224800731,1.046236569,54.72013939,BRCA,
TCGA-BH-A0HU-01,0.546973043,0.482356046,0.560684799,1.133961205,0.975544627,0.860298062,24.4913433,BRCA,
TCGA-A8-A09Q-01,0.820719403,0.639558376,0.637942122,1.283259564,1.286510758,1.002533543,20.04124182,BRCA,
TCGA-AR-A1AH-01,1.039294151,0.878758465,0.616310713,1.182684654,1.686315245,1.425836752,311.4161599,BRCA,
TCGA-BH-A0E6-01,0.569854746,0.244032605,0.428810384,2.335158231,1.328920118,0.569092107,12.7109504,BRCA,
TCGA-A2-A0D1-01,0.541911004,0.466500534,0.501755272,1.161651413,1.080030513,0.929737185,140.0016481,BRCA,
TCGA-A8-A09N-01,1.031480389,0.692133517,0.668407389,1.490291056,1.543191182,1.035496508,137.6728244,BRCA,
TCGA-BH-A208-01,0.807551942,0.669054172,0.557778856,1.207005316,1.447799488,1.199497193,37.8704327,BRCA,
TCGA-BH-A1FL-01,1.024933124,1.014699738,0.822018937,1.010085137,1.246848555,1.234399467,215.5382341,BRCA,
TCGA-B6-A0IK-01,0.930262253,0.595837568,0.581906424,1.56126821,1.598645787,1.023940523,59.44979788,BRCA,
TCGA-BH-A0GZ-01,0.658349089,0.566717545,0.573492172,1.161688207,1.147965258,0.988187063,106.0131927,BRCA,
TCGA-A8-A07U-01,0.685057036,0.578876295,0.552432594,1.183425616,1.240073528,1.047867742,18.53140036,BRCA,
TCGA-A1-A0SE-01,0.896884921,0.761139495,0.721829775,1.178345004,1.242515829,1.054458435,30.44007482,BRCA,
TCGA-OL-A66I-01,0.816073061,0.607117107,0.667703026,1.344177344,1.222209619,0.909262177,283.5579903,BRCA,
TCGA-BH-A1FJ-01,1.027141209,0.784258746,0.761275241,1.309696851,1.349237639,1.030190795,177.3431751,BRCA,
TCGA-S3-AA15-01,0.498838133,0.416501102,0.495760945,1.197687428,1.006207,0.840124875,94.31399766,BRCA,
TCGA-E9-A227-01,0.745468491,0.810304858,0.662479271,0.919985217,1.125270667,1.223139943,78.79870417,BRCA,
TCGA-A2-A0CS-01,0.748299649,0.718893279,0.598199471,1.040905056,1.250919944,1.20176181,45.05139893,BRCA,
TCGA-AR-A2LO-01,1.036614487,0.838861776,0.877346896,1.235739327,1.181533202,0.95613466,200.5196763,BRCA,
TCGA-BH-A0BJ-01,1.028890884,0.884547646,0.730976822,1.163183112,1.407556099,1.210089868,54.60268538,BRCA,
TCGA-S3-A6ZG-01,1.065745709,0.828126063,0.824252185,1.286936563,1.292984997,1.00469987,248.9824078,BRCA,
TCGA-A8-A081-01,1.238118773,1.047091326,0.827296596,1.182436281,1.496583908,1.265678272,111.5231959,BRCA,
TCGA-A2-A0YL-01,0.997568458,0.881710636,0.823527348,1.131401185,1.211336163,1.070651312,83.98152029,BRCA,
TCGA-EW-A2FS-01,0.592978596,0.513556875,0.616081401,1.154650293,0.962500402,0.833586072,449.6628852,BRCA,
TCGA-E9-A1NA-01,0.849329109,0.905735245,0.693329865,0.937723373,1.225000035,1.306355446,90.40307872,BRCA,
TCGA-BH-A0AV-01,1.025747194,0.720323326,0.674840417,1.42400941,1.519984826,1.067398022,29.05067942,BRCA,
TCGA-E2-A15S-01,0.931269886,0.930757025,0.731758234,1.000551015,1.272646952,1.271946091,339.672356,BRCA,
TCGA-A7-A4SB-01,0.893538645,0.653107825,0.632407184,1.368133424,1.412916658,1.03273309,25.02156288,BRCA,
TCGA-AC-A23E-01,0.915488607,0.837351541,0.650429704,1.093314531,1.407513527,1.287382073,36.62101823,BRCA,
TCGA-A7-A4SD-01,0.986549424,0.790425033,0.668029927,1.248125226,1.476804233,1.183217998,89.59212362,BRCA,
TCGA-A8-A07G-01,0.900540613,0.993209116,0.70218939,0.906697893,1.282475392,1.414446202,11.75090528,BRCA,
